"","V1","V2","V3","V4","V5","V6"
"1",0,5,25,0,0,0
"2",1,0,0,0,3,0
"3",5,0,1,0,0,0
"4",11,2,0,1,0,0
"5",12,4,0,2,0,0
"6",13,0,0,1,0,0
"7",2,4,22,0,0,0
"8",5,14,2,3,0,0
"9",2,9,16,0,4,0
"10",10,11,0,0,1,0
"11",13,3,1,3,0,0
"12",2,0,19,2,2,1
"13",0,8,8,4,4,0
"14",13,2,6,0,0,0
"15",14,0,0,0,0,0
"16",12,1,0,0,1,0
"17",0,6,16,2,0,0
"18",2,16,6,3,0,0
"19",8,4,0,2,0,0
"20",2,22,0,2,0,0
"21",0,6,20,1,0,0
"22",17,0,0,0,0,0
"23",17,0,4,0,0,0
"24",0,0,0,11,0,0
"25",1,21,0,0,1,0
"26",1,26,0,0,0,0
"27",17,2,0,0,2,0
"28",16,0,3,0,0,0
"29",0,5,25,1,0,0
"30",2,0,11,13,0,0
"31",21,1,0,3,0,0
"32",2,17,4,2,0,0
"33",0,1,14,5,6,0
"34",8,17,0,0,2,0
"35",0,7,17,1,3,0
"36",13,0,2,0,0,0
"37",3,10,4,2,2,0
"38",13,1,1,0,1,0
"39",2,4,22,2,3,0
"40",0,3,22,1,0,0
"41",0,0,0,0,2,0
"42",0,2,24,3,0,0
"43",16,0,3,0,0,0
"44",2,5,22,3,0,0
"45",1,0,0,2,0,0
"46",8,15,0,0,0,0
"47",0,3,25,0,0,0
"48",1,0,2,0,0,0
"49",2,5,20,0,0,0
"50",15,2,3,3,0,0
"51",8,15,0,0,0,0
"52",1,6,19,0,0,0
"53",16,0,0,0,2,0
"54",12,10,2,0,0,0
"55",3,23,3,0,0,0
"56",7,12,2,0,0,0
"57",0,2,0,0,0,0
"58",0,12,9,4,0,0
"59",15,0,0,0,0,0
"60",15,3,0,0,0,0
"61",1,2,20,2,0,0
"62",5,10,9,0,3,0
"63",0,4,19,0,0,0
"64",0,0,0,0,2,0
"65",3,8,12,0,0,0
"66",0,7,23,2,0,0
"67",18,1,0,0,1,0
"68",0,9,6,2,3,0
"69",18,5,0,0,0,0
"70",1,4,19,1,0,0
"71",8,11,0,3,0,0
"72",12,2,0,0,1,0
"73",16,3,0,0,2,0
"74",5,6,0,0,0,0
"75",8,17,0,2,0,0
"76",11,11,4,0,2,0
"77",0,6,16,2,0,0
"78",1,5,1,7,2,0
"79",14,1,0,0,0,0
"80",1,19,2,3,0,0
"81",2,18,8,0,0,0
"82",5,10,15,0,3,0
"83",0,22,0,1,0,0
"84",0,11,12,0,1,0
"85",20,1,0,0,0,0
"86",14,4,0,0,0,0
"87",0,4,19,0,0,1
"88",2,23,0,3,0,0
"89",3,8,9,2,0,0
"90",0,11,17,0,0,0
"91",6,8,10,0,2,0
"92",17,2,0,2,0,0
"93",0,11,11,0,1,0
"94",6,19,0,0,1,0
"95",6,14,2,0,0,0
"96",14,0,0,1,0,0
"97",10,6,0,0,0,0
"98",0,0,2,22,1,0
"99",10,8,1,0,3,0
"100",5,16,0,2,0,0
"101",2,0,0,0,1,0
"102",0,0,0,0,1,0
"103",1,16,5,0,3,0
"104",0,4,7,11,0,0
"105",2,0,3,0,0,0
"106",0,6,12,6,0,0
"107",20,0,0,0,0,0
"108",2,20,0,0,2,0
"109",0,5,31,0,0,0
"110",2,26,4,0,0,0
"111",18,0,3,0,0,0
"112",17,5,3,0,0,0
"113",0,3,24,2,0,0
"114",5,9,0,0,2,0
"115",6,8,0,1,2,0
"116",21,2,2,0,0,0
"117",16,2,0,2,0,0
"118",0,2,19,2,0,0
"119",11,5,0,2,0,0
"120",16,2,0,2,0,0
"121",20,0,0,0,0,0
"122",2,10,1,2,0,0
"123",2,2,22,0,0,0
"124",19,0,0,0,0,0
"125",13,4,0,0,0,0
"126",6,10,0,0,1,0
"127",1,13,16,0,0,0
"128",1,16,0,0,0,0
"129",11,15,0,0,0,0
"130",4,17,10,0,3,0
