"","V1","V2","V3","V4","V5","V6"
"1",0,8,36,4,0,0
"2",4,0,32,0,4,8
"3",8,0,4,32,4,0
"4",0,0,36,8,4,0
"5",4,12,32,0,0,0
"6",20,20,8,0,0,0
"7",4,8,36,0,0,0
"8",4,8,12,24,0,0
"9",4,32,0,0,12,0
"10",12,4,28,0,4,0
"11",16,20,8,4,0,0
"12",4,4,20,4,12,4
"13",4,4,0,36,0,4
"14",0,4,36,0,8,0
"15",8,24,8,8,0,0
"16",0,0,4,40,4,0
"17",4,36,4,0,4,0
"18",0,12,0,32,4,0
"19",8,36,0,0,4,0
"20",0,4,4,36,4,0
"21",0,4,20,4,16,4
"22",0,0,36,8,4,0
"23",8,24,16,0,0,0
"24",0,0,40,0,4,4
"25",0,0,32,8,4,4
"26",0,44,4,0,0,0
"27",0,0,4,8,32,4
"28",4,0,36,0,4,4
"29",28,8,4,8,0,0
"30",4,0,16,16,8,4
"31",28,4,4,12,0,0
"32",0,4,36,4,4,0
"33",4,0,0,8,32,4
"34",4,4,32,0,4,4
"35",0,4,40,0,4,0
"36",0,32,12,0,0,4
"37",8,0,28,4,4,4
"38",8,32,4,0,4,0
"39",8,0,32,4,0,4
"40",0,4,36,0,8,0
"41",4,4,8,20,8,4
"42",4,32,4,4,4,0
"43",8,0,20,20,0,0
"44",4,8,32,4,0,0
"45",8,0,36,4,0,0
"46",0,4,0,8,28,8
"47",0,4,32,4,8,0
"48",0,0,36,8,0,4
"49",0,4,40,0,4,0
"50",8,4,28,8,0,0
"51",4,24,4,12,4,0
"52",0,8,28,4,0,8
"53",12,32,0,0,4,0
"54",8,24,0,12,0,4
"55",4,4,40,0,0,0
"56",0,0,36,8,4,0
"57",0,4,32,8,4,0
"58",0,0,36,8,4,0
"59",0,0,8,4,32,4
"60",4,0,16,24,4,0
"61",0,4,32,12,0,0
"62",20,4,8,16,0,0
"63",8,36,0,0,4,0
"64",0,4,0,36,4,4
"65",0,4,0,32,8,4
"66",4,8,4,28,0,4
"67",4,28,4,4,8,0
"68",4,28,12,0,4,0
"69",4,40,0,4,0,0
"70",4,0,20,8,16,0
"71",8,4,24,12,0,0
"72",8,32,0,4,4,0
"73",4,4,12,20,4,4
"74",0,36,4,4,4,0
"75",16,16,0,12,0,4
"76",0,8,24,4,4,8
"77",4,12,24,4,0,4
"78",4,0,0,4,36,4
"79",0,0,36,8,4,0
"80",4,0,24,0,16,4
"81",40,4,0,4,0,0
"82",4,16,4,16,8,0
"83",0,4,40,4,0,0
"84",4,0,32,4,4,4
"85",0,4,40,0,4,0
"86",0,4,36,4,4,0
"87",4,0,20,20,4,0
"88",4,32,4,8,0,0
"89",4,36,0,4,4,0
"90",0,4,44,0,0,0
"91",0,0,28,16,4,0
"92",8,36,0,4,0,0
"93",4,24,16,0,4,0
"94",12,32,0,0,4,0
"95",16,24,4,4,0,0
"96",28,4,8,4,0,4
"97",0,0,40,0,4,4
"98",12,32,0,0,4,0
"99",0,0,0,8,32,8
"100",8,0,4,0,32,4
"101",0,4,32,0,12,0
"102",12,24,4,4,0,4
"103",4,0,36,4,4,0
"104",0,12,16,12,4,4
"105",0,0,8,32,8,0
"106",0,8,0,32,8,0
"107",28,0,12,8,0,0
"108",12,24,8,0,0,4
"109",0,8,40,0,0,0
"110",4,4,32,4,0,4
"111",0,4,0,36,8,0
"112",12,0,28,8,0,0
"113",40,4,0,0,0,4
"114",0,0,36,4,8,0
"115",8,36,0,0,4,0
"116",0,4,36,4,4,0
"117",4,16,20,8,0,0
"118",8,32,4,4,0,0
"119",0,0,40,4,4,0
"120",16,12,12,8,0,0
"121",12,28,4,0,0,4
"122",4,0,32,8,4,0
"123",0,4,44,0,0,0
"124",0,36,4,8,0,0
"125",4,16,24,4,0,0
"126",4,4,36,0,4,0
"127",4,0,36,0,8,0
"128",4,36,0,4,4,0
"129",0,4,4,36,4,0
"130",4,0,4,36,4,0
