"","V1","V2","V3","V4","V5","V6"
"1",0,0,8,0,0,0
"2",2,0,1,2,0,0
"3",0,0,0,13,0,0
"4",1,0,2,1,1,0
"5",2,5,0,2,0,0
"6",0,8,1,0,1,0
"7",0,1,3,0,0,0
"8",5,3,0,1,0,0
"9",3,0,2,0,2,0
"10",5,0,0,0,3,0
"11",1,5,0,2,0,0
"12",0,0,0,0,4,0
"13",1,5,0,0,2,0
"14",6,0,0,0,3,0
"15",0,3,8,2,0,0
"16",1,0,4,2,3,0
"17",3,2,0,2,0,0
"18",0,7,0,0,4,0
"19",2,2,1,1,0,0
"20",0,7,3,2,0,0
"21",0,0,3,1,0,0
"22",2,2,2,0,0,0
"23",4,0,5,0,0,0
"24",0,1,1,4,0,0
"25",0,0,5,4,0,2
"26",0,0,0,7,3,2
"27",5,1,0,2,0,0
"28",1,0,10,0,0,0
"29",0,0,0,12,0,0
"30",2,0,0,1,2,0
"31",0,11,0,2,0,0
"32",0,5,7,0,0,0
"33",2,4,3,2,0,0
"34",4,0,1,0,4,0
"35",0,4,0,3,0,0
"36",0,0,9,0,0,0
"37",0,0,9,0,0,2
"38",2,4,2,0,2,0
"39",0,1,9,0,4,0
"40",2,3,2,1,1,0
"41",0,5,0,3,2,0
"42",0,1,4,7,2,0
"43",0,5,2,0,0,3
"44",0,4,0,0,0,2
"45",0,7,1,2,0,0
"46",0,1,5,0,1,3
"47",0,2,0,0,4,0
"48",1,7,3,3,0,0
"49",1,1,7,0,0,0
"50",9,1,0,2,0,0
"51",4,0,0,0,1,0
"52",2,1,3,0,0,0
"53",2,0,0,0,3,0
"54",2,0,0,0,0,0
"55",1,10,0,0,0,0
"56",6,0,0,0,2,0
"57",0,0,7,1,0,0
"58",1,3,3,2,0,0
"59",8,0,0,0,0,0
"60",2,0,6,0,0,0
"61",0,0,14,0,0,0
"62",4,3,0,3,0,0
"63",0,0,0,0,4,0
"64",2,5,1,0,0,0
"65",0,5,3,2,0,0
"66",0,0,9,2,0,0
"67",2,2,0,0,1,0
"68",0,2,5,0,0,0
"69",1,2,7,0,0,0
"70",0,3,1,0,0,0
"71",7,0,0,3,0,0
"72",0,6,0,2,0,0
"73",8,2,0,0,2,0
"74",3,1,0,2,0,0
"75",1,4,0,1,0,0
"76",1,3,8,0,2,0
"77",0,1,0,8,6,0
"78",0,1,5,0,0,4
"79",0,4,2,0,4,0
"80",4,4,0,0,0,2
"81",0,0,1,7,10,0
"82",0,4,2,1,2,0
"83",0,3,2,0,0,0
"84",1,3,1,2,0,0
"85",1,8,0,0,0,0
"86",1,0,6,3,0,0
"87",3,0,0,0,3,0
"88",0,1,3,2,2,0
"89",0,2,9,0,4,0
"90",0,5,2,0,0,0
"91",1,5,0,1,0,0
"92",0,0,0,0,4,0
"93",0,0,0,10,5,0
"94",0,1,10,1,0,0
"95",0,0,2,10,0,3
"96",0,0,0,13,0,0
"97",0,3,7,3,0,0
"98",0,1,8,2,3,0
"99",1,0,2,2,3,0
"100",5,2,0,1,0,0
"101",0,0,4,9,2,0
"102",3,3,0,0,2,0
"103",0,1,11,0,0,0
"104",0,0,0,5,4,3
"105",0,8,1,0,2,0
"106",0,9,2,1,0,0
"107",5,1,1,0,0,0
"108",0,4,0,1,1,0
"109",0,0,9,0,0,0
"110",2,0,0,2,0,3
"111",0,0,12,0,2,0
"112",5,2,1,0,0,0
"113",5,0,0,0,2,0
"114",0,0,6,3,1,0
"115",0,0,0,0,4,0
"116",0,0,0,0,4,0
"117",0,4,2,2,0,0
"118",0,5,2,0,0,0
"119",2,0,2,0,1,0
"120",1,0,2,0,0,0
"121",6,1,3,0,0,2
"122",0,0,4,4,2,2
"123",0,0,8,0,0,0
"124",0,2,6,0,2,0
"125",0,0,3,10,0,0
"126",0,2,8,3,0,0
"127",6,0,0,0,4,0
"128",0,0,3,1,7,0
"129",3,1,2,1,1,0
"130",4,1,0,0,1,0
