"","V1","V2","V3","V4","V5","V6"
"1",0,2,27,2,0,0
"2",6,15,8,0,0,0
"3",0,0,0,3,0,0
"4",9,7,1,3,0,0
"5",2,1,19,8,0,0
"6",1,0,0,0,0,0
"7",2,4,22,0,0,0
"8",2,5,18,3,0,0
"9",2,4,21,1,4,0
"10",3,1,20,0,1,0
"11",17,0,5,0,0,0
"12",0,0,0,0,2,0
"13",2,6,16,0,3,0
"14",0,9,10,0,1,0
"15",11,2,0,0,0,0
"16",1,4,19,3,0,0
"17",14,1,0,0,0,0
"18",5,6,2,11,0,0
"19",2,20,0,0,1,0
"20",2,22,0,2,0,0
"21",0,0,29,4,0,0
"22",0,3,21,0,0,0
"23",2,7,21,0,0,0
"24",0,7,25,0,2,0
"25",0,3,21,0,0,1
"26",0,24,2,0,0,0
"27",2,22,2,3,0,0
"28",3,17,6,0,0,0
"29",0,8,8,7,0,0
"30",0,1,6,14,1,0
"31",8,12,5,3,0,0
"32",2,4,23,2,0,0
"33",3,4,8,2,4,0
"34",0,11,9,0,3,0
"35",0,2,25,0,1,0
"36",3,11,4,0,0,0
"37",0,0,0,21,0,0
"38",3,20,2,0,0,1
"39",0,9,6,5,0,1
"40",0,3,22,1,0,0
"41",10,0,1,0,2,0
"42",1,17,2,0,0,0
"43",16,0,3,0,0,0
"44",2,5,22,3,0,0
"45",1,1,2,18,0,0
"46",1,0,3,13,4,0
"47",0,3,3,16,0,0
"48",8,13,2,0,0,0
"49",15,4,0,1,0,0
"50",15,2,3,3,0,0
"51",7,17,0,0,0,0
"52",1,1,28,0,0,0
"53",2,0,0,0,2,0
"54",2,0,0,0,0,0
"55",1,5,25,0,0,0
"56",1,0,27,1,0,0
"57",1,1,8,20,0,0
"58",0,4,18,4,0,0
"59",15,0,0,0,0,0
"60",4,19,0,0,0,0
"61",0,1,18,6,0,0
"62",5,12,10,3,0,0
"63",0,0,0,0,0,0
"64",0,9,17,0,0,0
"65",1,0,29,0,0,0
"66",0,5,30,2,0,0
"67",4,1,18,0,1,0
"68",15,5,3,0,0,0
"69",3,19,0,0,0,0
"70",0,1,22,2,1,0
"71",8,7,8,3,0,0
"72",0,2,26,5,0,0
"73",7,15,2,0,0,0
"74",3,19,0,0,2,0
"75",2,12,1,0,0,0
"76",1,22,4,3,0,0
"77",9,6,8,2,0,0
"78",7,13,0,1,0,0
"79",16,1,0,0,0,0
"80",3,5,4,4,6,0
"81",3,6,9,0,4,0
"82",5,5,13,3,3,0
"83",0,6,16,0,1,0
"84",0,4,25,0,1,0
"85",13,2,0,0,0,0
"86",12,2,0,2,0,0
"87",0,22,3,0,0,0
"88",9,15,0,3,0,0
"89",3,14,0,4,0,0
"90",0,5,24,0,0,0
"91",2,13,15,0,2,0
"92",17,2,0,2,0,0
"93",0,11,11,0,1,0
"94",6,19,0,0,1,0
"95",6,14,2,0,0,0
"96",3,18,0,1,0,0
"97",8,4,10,1,0,2
"98",17,1,0,0,1,0
"99",11,7,0,2,0,0
"100",0,26,2,0,0,1
"101",1,0,21,1,1,0
"102",0,3,18,4,0,0
"103",3,16,0,1,0,0
"104",0,6,7,6,1,1
"105",18,0,0,0,1,0
"106",0,4,18,6,0,0
"107",7,15,3,3,0,0
"108",2,0,27,3,0,0
"109",0,5,31,0,0,0
"110",0,9,14,0,0,1
"111",1,23,1,0,3,0
"112",7,21,3,0,0,0
"113",7,11,6,0,0,0
"114",2,2,20,2,3,0
"115",1,26,0,0,0,0
"116",17,0,0,3,0,0
"117",3,1,18,2,0,0
"118",4,15,7,0,0,0
"119",8,14,0,2,0,0
"120",4,0,24,2,0,0
"121",20,0,0,0,0,1
"122",1,0,21,4,1,0
"123",2,2,22,0,0,0
"124",1,0,20,6,0,0
"125",2,7,14,0,0,0
"126",1,9,14,0,1,0
"127",1,3,13,0,0,0
"128",0,16,0,0,0,0
"129",3,19,1,0,0,0
"130",15,7,0,0,0,0
