"","V1","V2","V3","V4","V5","V6"
"1",0,3,10,0,0,0
"2",0,6,3,0,3,0
"3",1,1,6,2,0,0
"4",8,2,0,2,0,0
"5",7,3,0,0,0,0
"6",0,0,2,10,0,2
"7",0,3,8,0,0,3
"8",8,0,4,0,0,0
"9",1,8,2,0,2,0
"10",0,6,5,3,0,0
"11",1,10,2,1,0,0
"12",0,0,16,0,0,0
"13",2,0,0,0,3,0
"14",0,0,5,7,0,0
"15",5,0,0,3,0,0
"16",6,3,0,0,3,0
"17",0,1,10,7,0,0
"18",0,0,12,0,0,2
"19",1,8,0,3,2,0
"20",8,3,0,2,0,0
"21",4,3,0,0,2,0
"22",0,8,3,0,3,0
"23",10,0,3,0,0,0
"24",0,5,7,0,0,0
"25",0,2,7,0,3,0
"26",1,6,2,0,0,0
"27",0,16,0,0,0,0
"28",0,12,2,0,0,0
"29",0,4,0,0,2,0
"30",1,8,0,0,3,0
"31",0,7,7,2,0,0
"32",5,7,0,0,0,0
"33",7,2,0,0,0,0
"34",2,7,0,0,3,0
"35",0,2,6,6,4,0
"36",0,7,5,0,0,0
"37",0,0,6,1,3,0
"38",0,0,7,2,1,0
"39",1,1,3,6,0,0
"40",0,0,6,5,1,3
"41",0,4,4,4,0,0
"42",1,14,0,0,0,0
"43",8,0,3,0,0,0
"44",0,0,9,3,0,0
"45",2,0,0,3,0,0
"46",3,9,0,2,0,0
"47",0,2,12,0,0,0
"48",3,4,0,0,2,0
"49",0,7,4,0,0,0
"50",12,4,0,2,0,0
"51",1,12,0,1,0,0
"52",0,0,7,8,0,0
"53",9,0,0,0,1,0
"54",8,0,2,0,0,0
"55",0,2,9,0,2,0
"56",3,0,0,0,0,0
"57",3,4,0,0,2,0
"58",0,0,11,2,0,0
"59",0,0,3,5,11,1
"60",1,8,0,0,3,0
"61",0,5,9,2,0,3
"62",0,6,9,1,0,0
"63",0,7,2,0,0,0
"64",0,0,0,0,4,0
"65",6,2,2,0,0,0
"66",0,1,1,9,0,0
"67",0,0,2,6,7,2
"68",3,4,0,0,0,0
"69",4,5,0,0,0,0
"70",4,0,0,2,0,0
"71",1,7,0,3,0,0
"72",0,8,2,2,0,0
"73",7,0,1,0,0,0
"74",1,9,0,0,0,0
"75",0,4,4,4,0,0
"76",0,0,5,5,7,0
"77",1,4,0,3,0,0
"78",1,0,6,8,0,0
"79",0,2,10,0,2,0
"80",4,2,1,0,1,0
"81",0,0,0,0,4,0
"82",0,9,3,0,2,0
"83",1,1,9,0,2,0
"84",2,9,0,0,0,0
"85",0,2,4,2,0,0
"86",0,0,8,4,2,0
"87",0,1,0,10,3,0
"88",0,0,10,4,0,0
"89",0,0,8,7,0,0
"90",0,4,6,0,3,0
"91",0,1,1,12,0,0
"92",12,0,0,0,3,0
"93",0,2,10,0,2,0
"94",0,13,0,2,0,0
"95",0,9,0,2,0,0
"96",10,0,0,3,0,0
"97",8,0,0,0,0,0
"98",0,0,4,11,1,0
"99",1,7,0,4,3,0
"100",0,4,8,2,0,1
"101",0,0,5,4,7,0
"102",0,0,10,5,0,0
"103",0,3,0,0,0,0
"104",0,5,4,5,4,0
"105",6,3,1,0,0,0
"106",0,1,8,6,0,0
"107",1,1,8,0,2,0
"108",0,1,9,0,3,0
"109",0,0,10,4,2,0
"110",12,0,0,0,3,0
"111",0,2,6,4,0,1
"112",8,0,5,0,0,0
"113",1,5,0,3,0,0
"114",2,5,0,0,3,0
"115",4,4,0,3,2,0
"116",1,9,0,4,2,0
"117",0,6,4,2,0,0
"118",0,0,13,3,0,0
"119",7,2,0,2,0,0
"120",2,5,0,0,0,3
"121",0,10,0,4,0,3
"122",0,0,0,0,4,0
"123",0,7,3,0,0,0
"124",1,9,0,0,0,2
"125",0,3,8,3,0,0
"126",1,4,5,0,2,0
"127",0,4,4,5,4,0
"128",0,1,10,0,2,0
"129",4,6,2,7,0,0
"130",1,7,0,0,4,0
