"","V1","V2","V3","V4","V5","V6"
"1",0,2,1,16,12,0
"2",1,3,14,0,1,0
"3",0,7,15,8,0,0
"4",1,0,5,24,0,0
"5",2,0,7,10,0,0
"6",7,12,0,0,4,0
"7",1,2,0,23,8,0
"8",1,16,0,0,0,3
"9",0,3,16,3,0,0
"10",5,0,0,0,3,0
"11",0,1,7,16,0,0
"12",0,0,0,0,2,0
"13",3,10,6,0,1,0
"14",5,0,0,0,0,0
"15",2,1,2,25,0,0
"16",0,2,3,18,6,0
"17",6,4,15,0,0,0
"18",10,0,1,0,0,0
"19",1,1,0,18,6,0
"20",1,5,14,3,0,0
"21",0,0,4,25,0,0
"22",11,1,8,0,0,0
"23",3,9,1,0,0,0
"24",3,11,0,0,0,0
"25",0,0,0,15,9,3
"26",0,3,5,13,0,0
"27",0,1,19,4,0,0
"28",1,1,21,0,0,0
"29",1,0,6,16,2,0
"30",0,0,1,30,0,0
"31",1,13,0,2,0,0
"32",0,8,2,19,0,0
"33",1,5,5,19,0,0
"34",2,11,2,0,5,0
"35",2,1,15,6,4,0
"36",0,12,6,0,0,0
"37",3,0,0,14,13,0
"38",1,7,13,0,4,0
"39",1,2,3,19,2,0
"40",0,2,0,22,5,0
"41",1,0,9,8,2,0
"42",0,3,17,6,2,0
"43",2,4,15,5,2,0
"44",1,1,13,5,0,0
"45",0,11,12,0,0,0
"46",2,0,1,5,23,0
"47",0,3,13,0,0,0
"48",0,2,19,2,4,0
"49",0,0,2,23,4,0
"50",10,2,0,2,0,0
"51",13,0,0,1,0,0
"52",2,6,8,0,2,0
"53",1,0,0,0,2,0
"54",2,0,0,0,0,0
"55",1,17,3,0,0,0
"56",0,0,0,0,0,0
"57",4,4,0,0,1,0
"58",0,1,17,6,0,0
"59",3,14,5,0,0,0
"60",1,17,1,0,2,0
"61",0,2,1,19,2,0
"62",2,12,1,0,0,0
"63",0,0,0,0,4,0
"64",10,0,0,0,0,0
"65",1,1,23,0,2,0
"66",3,2,8,3,0,0
"67",1,6,11,3,2,0
"68",1,4,7,10,0,0
"69",2,8,12,0,0,0
"70",0,0,3,20,5,0
"71",12,0,0,2,0,0
"72",1,2,18,2,0,0
"73",11,1,0,0,0,0
"74",2,13,1,0,2,0
"75",7,1,0,0,0,0
"76",1,0,13,14,0,0
"77",2,6,11,2,0,0
"78",2,0,2,26,0,0
"79",0,1,5,17,7,0
"80",3,0,2,16,8,4
"81",0,9,11,10,0,0
"82",9,1,4,0,1,0
"83",1,2,4,18,0,0
"84",0,1,2,12,9,0
"85",0,3,6,21,0,0
"86",0,2,14,7,5,0
"87",2,0,13,0,16,0
"88",3,3,4,18,0,0
"89",0,6,5,6,2,0
"90",0,0,5,23,3,0
"91",0,1,8,9,0,0
"92",0,0,0,0,1,0
"93",0,1,7,14,4,0
"94",0,10,10,2,0,0
"95",0,0,9,19,7,0
"96",0,3,7,18,0,0
"97",7,5,5,0,2,0
"98",10,1,0,0,3,0
"99",0,1,18,2,0,0
"100",0,0,22,1,0,0
"101",0,4,12,7,3,0
"102",2,9,7,2,0,0
"103",0,1,18,4,0,0
"104",0,0,0,14,5,2
"105",11,3,0,0,3,0
"106",0,3,18,1,0,0
"107",0,13,0,3,0,0
"108",2,4,11,0,2,0
"109",0,0,2,25,0,0
"110",0,17,3,0,0,1
"111",0,2,20,0,0,1
"112",12,0,4,0,0,0
"113",0,2,12,7,4,0
"114",0,0,1,31,2,0
"115",0,0,0,0,3,0
"116",0,0,0,0,3,0
"117",2,1,17,5,0,0
"118",6,9,1,2,0,0
"119",7,7,0,3,0,0
"120",1,1,2,24,0,0
"121",9,3,0,0,0,0
"122",0,1,9,18,0,0
"123",1,2,5,20,0,0
"124",4,5,11,0,0,0
"125",3,1,0,26,0,0
"126",0,3,2,5,19,0
"127",5,6,10,0,0,0
"128",0,2,1,16,8,0
"129",3,15,0,2,0,0
"130",1,0,16,8,0,0
