"","V1","V2","V3","V4","V5","V6"
"1",0,2,0,0,0,0
"2",0,8,0,0,2,0
"3",1,8,4,0,0,0
"4",1,6,0,4,0,0
"5",0,2,0,2,0,0
"6",2,0,4,0,0,0
"7",3,3,0,0,0,0
"8",0,0,7,9,2,0
"9",1,0,9,0,2,0
"10",1,2,0,0,0,3
"11",1,8,0,0,3,0
"12",0,0,0,0,4,0
"13",0,5,3,2,0,0
"14",1,4,0,2,0,0
"15",1,4,0,2,0,0
"16",1,4,0,0,1,0
"17",4,0,0,0,2,0
"18",0,8,0,0,4,0
"19",0,2,1,1,0,0
"20",3,2,0,2,0,0
"21",0,0,12,1,0,0
"22",1,0,12,0,1,0
"23",2,4,3,0,0,0
"24",2,1,0,0,3,0
"25",0,5,0,0,0,3
"26",0,2,0,4,0,2
"27",4,0,1,3,0,0
"28",3,0,2,2,0,0
"29",0,1,0,3,0,0
"30",0,4,0,2,0,0
"31",0,11,0,2,0,0
"32",0,3,1,0,0,0
"33",3,3,0,0,2,0
"34",0,1,8,0,1,0
"35",0,6,0,0,0,0
"36",0,1,4,0,0,0
"37",0,1,3,3,0,0
"38",0,5,4,0,0,4
"39",1,0,4,0,0,0
"40",5,0,0,0,3,0
"41",8,0,0,1,0,0
"42",1,10,0,0,0,0
"43",7,0,3,0,0,0
"44",0,4,0,0,0,2
"45",0,6,3,2,0,0
"46",0,1,2,2,1,0
"47",0,2,0,0,4,0
"48",2,0,0,3,0,0
"49",0,4,0,0,1,0
"50",9,1,0,2,0,0
"51",4,0,0,0,3,0
"52",3,2,1,0,0,0
"53",4,2,0,0,3,0
"54",1,5,4,0,0,0
"55",0,10,0,0,0,0
"56",1,3,0,3,0,0
"57",0,6,0,0,2,0
"58",0,2,0,3,0,0
"59",6,4,0,1,0,0
"60",1,7,0,0,1,0
"61",1,7,0,0,0,0
"62",1,6,1,0,0,0
"63",0,0,0,0,4,0
"64",1,1,6,0,0,0
"65",3,0,0,3,0,0
"66",0,3,0,2,0,0
"67",0,3,1,4,2,0
"68",2,7,0,0,0,0
"69",1,3,1,0,0,0
"70",0,1,3,1,1,0
"71",7,0,0,3,0,0
"72",0,6,0,2,0,0
"73",1,5,3,0,2,0
"74",0,1,0,7,0,0
"75",0,3,2,0,0,1
"76",8,0,1,0,0,0
"77",0,1,7,0,3,0
"78",3,0,0,0,1,3
"79",0,4,2,0,2,0
"80",2,4,0,3,3,0
"81",0,4,1,0,1,3
"82",3,0,2,0,2,0
"83",0,6,1,0,0,0
"84",2,0,0,3,0,0
"85",1,8,0,0,0,0
"86",2,0,6,1,0,0
"87",0,7,0,0,0,3
"88",1,0,0,2,0,0
"89",3,4,0,1,0,2
"90",0,3,3,0,1,0
"91",0,6,0,1,0,0
"92",4,1,2,0,0,0
"93",1,0,0,0,2,0
"94",4,0,0,0,1,0
"95",3,0,0,0,0,0
"96",5,0,0,5,0,0
"97",1,7,2,0,0,0
"98",6,0,0,0,3,0
"99",1,6,0,1,0,0
"100",5,0,3,2,0,0
"101",0,3,0,0,2,0
"102",1,6,1,0,0,0
"103",1,5,0,0,1,0
"104",0,1,4,2,1,3
"105",5,3,0,0,2,0
"106",0,3,4,3,0,0
"107",5,0,0,0,2,0
"108",6,0,0,2,0,0
"109",3,0,1,0,0,0
"110",4,6,0,0,1,0
"111",2,8,0,0,3,0
"112",8,0,4,0,0,0
"113",1,6,0,0,0,0
"114",0,3,1,0,1,0
"115",1,2,8,0,0,4
"116",0,7,2,0,0,0
"117",1,1,3,2,0,0
"118",0,0,10,0,0,0
"119",0,5,5,0,0,0
"120",0,1,0,0,2,0
"121",7,2,0,0,0,2
"122",0,5,4,0,0,0
"123",0,1,8,0,0,0
"124",1,2,6,0,0,0
"125",2,2,0,1,0,0
"126",3,0,0,0,2,0
"127",6,0,0,0,0,4
"128",1,3,0,0,2,0
"129",1,7,0,0,0,0
"130",4,1,0,0,1,0
