"","x"
"1",8
"2",9
"3",6
"4",9
"5",8
"6",6
"7",8
"8",8
"9",5
"10",10
"11",8
"12",8
"13",8
"14",8
"15",9
"16",7
"17",6
"18",6
"19",6
"20",8
"21",6
"22",10
"23",11
"24",11
"25",7
"26",6
"27",8
"28",7
"29",9
"30",9
"31",6
"32",9
"33",8
"34",6
"35",9
"36",7
"37",6
"38",5
"39",4
"40",9
"41",7
"42",7
"43",9
"44",8
"45",8
"46",7
"47",7
"48",7
"49",6
"50",8
"51",10
"52",8
"53",6
"54",7
"55",6
"56",9
"57",9
"58",7
"59",8
"60",10
"61",6
"62",9
"63",9
"64",7
"65",6
"66",8
"67",6
"68",8
"69",7
"70",8
"71",10
"72",6
"73",9
"74",8
"75",9
"76",7
"77",7
"78",7
"79",7
"80",7
"81",5
"82",8
"83",7
"84",6
"85",8
"86",5
"87",7
"88",9
"89",8
"90",6
"91",8
"92",6
"93",8
"94",8
"95",9
"96",7
"97",7
"98",10
"99",6
"100",8
"101",9
"102",7
"103",9
"104",7
"105",9
"106",8
"107",6
"108",6
"109",7
"110",7
"111",8
"112",6
"113",6
"114",7
"115",7
"116",7
"117",9
"118",9
"119",7
"120",7
"121",8
"122",7
"123",7
"124",4
"125",9
"126",9
"127",12
"128",5
"129",6
"130",6
"131",8
"132",8
"133",8
"134",11
"135",9
"136",6
"137",9
"138",8
"139",8
"140",6
"141",7
"142",8
"143",10
"144",8
"145",9
"146",9
"147",9
"148",7
"149",7
"150",9
"151",9
"152",8
"153",9
"154",7
"155",8
"156",8
"157",7
"158",8
"159",6
"160",11
"161",7
"162",9
"163",8
"164",6
"165",6
"166",6
"167",6
"168",9
"169",8
"170",8
"171",6
"172",4
"173",8
"174",7
"175",8
"176",5
"177",9
"178",5
"179",7
"180",7
"181",5
"182",9
"183",8
"184",10
"185",8
"186",6
"187",7
"188",6
"189",8
"190",9
"191",8
"192",8
"193",9
"194",8
"195",8
"196",6
"197",9
"198",9
"199",9
"200",10
"201",7
"202",4
"203",5
"204",7
"205",7
"206",5
"207",9
"208",8
"209",6
"210",3
"211",7
"212",6
"213",6
"214",10
"215",6
"216",7
"217",8
"218",11
"219",8
"220",7
"221",10
"222",11
"223",5
"224",10
"225",8
"226",8
"227",8
"228",9
"229",7
"230",7
"231",8
"232",10
"233",11
"234",11
"235",9
"236",9
"237",8
"238",7
"239",7
"240",6
"241",10
"242",9
"243",7
"244",7
"245",6
"246",8
"247",8
"248",6
"249",7
"250",4
"251",7
"252",6
"253",8
"254",7
"255",8
"256",8
"257",6
"258",6
"259",6
"260",8
"261",6
"262",10
"263",5
"264",5
"265",8
"266",8
"267",7
"268",11
"269",7
"270",8
"271",5
"272",6
"273",9
"274",7
"275",10
"276",7
"277",8
"278",8
"279",8
"280",7
"281",6
"282",7
"283",6
"284",8
"285",6
"286",6
"287",6
"288",7
"289",9
"290",7
"291",9
"292",7
"293",9
"294",8
"295",9
"296",6
"297",12
"298",6
"299",7
"300",7
"301",5
"302",7
"303",5
"304",8
"305",9
"306",7
"307",6
"308",7
"309",5
"310",10
"311",8
"312",6
"313",10
"314",10
"315",8
"316",7
"317",9
"318",9
"319",9
"320",8
"321",5
"322",8
"323",7
"324",7
"325",9
"326",7
"327",8
"328",8
"329",8
"330",6
"331",7
"332",9
"333",6
"334",7
"335",7
"336",6
"337",7
"338",9
"339",8
"340",10
"341",7
"342",4
"343",6
"344",6
"345",5
"346",8
"347",6
"348",9
"349",8
"350",11
"351",6
"352",8
"353",9
"354",9
"355",6
"356",8
"357",6
"358",8
"359",5
"360",6
"361",6
"362",8
"363",6
"364",5
"365",9
"366",7
"367",9
"368",8
"369",6
"370",8
"371",7
"372",7
"373",8
"374",8
"375",6
"376",5
"377",6
"378",8
"379",6
"380",6
"381",5
"382",6
"383",7
"384",7
"385",6
"386",7
"387",6
"388",8
"389",10
"390",8
"391",8
"392",9
"393",9
"394",6
"395",9
"396",7
"397",7
"398",7
"399",8
"400",7
"401",9
"402",8
"403",7
"404",7
"405",10
"406",10
"407",7
"408",9
"409",9
"410",8
"411",11
"412",6
"413",10
"414",6
"415",10
"416",8
"417",10
"418",7
"419",7
"420",9
"421",7
"422",6
"423",8
"424",7
"425",8
"426",8
"427",11
"428",9
"429",8
"430",8
"431",8
"432",9
"433",5
"434",7
"435",8
"436",9
"437",10
"438",7
"439",9
"440",6
"441",8
"442",8
"443",5
"444",6
"445",7
"446",8
"447",7
"448",10
"449",5
"450",7
"451",8
"452",5
"453",8
"454",7
"455",9
"456",9
"457",7
"458",8
"459",9
"460",8
"461",7
"462",5
"463",4
"464",9
"465",7
"466",7
"467",7
"468",5
"469",7
"470",8
"471",9
"472",7
"473",6
"474",8
"475",4
"476",7
"477",6
"478",7
"479",9
"480",7
"481",9
"482",6
"483",8
"484",8
"485",13
"486",8
"487",8
"488",9
"489",6
"490",6
"491",9
"492",8
"493",6
"494",10
"495",9
"496",6
"497",7
"498",8
"499",8
"500",7
"501",9
"502",8
"503",8
"504",9
"505",5
"506",10
"507",9
"508",5
"509",10
"510",7
"511",7
"512",8
"513",10
"514",1
"515",7
"516",6
"517",7
"518",7
"519",9
"520",7
"521",6
"522",6
"523",11
"524",8
"525",7
"526",6
"527",7
"528",7
"529",6
"530",7
"531",7
"532",8
"533",6
"534",9
"535",5
"536",6
"537",9
"538",7
"539",8
"540",10
"541",7
"542",6
"543",6
"544",5
"545",8
"546",7
"547",8
"548",10
"549",7
"550",7
"551",9
"552",9
"553",10
"554",8
"555",9
"556",8
"557",7
"558",7
"559",7
"560",8
"561",6
"562",8
"563",8
"564",7
"565",9
"566",9
"567",8
"568",7
"569",9
"570",9
"571",8
"572",8
"573",8
"574",4
"575",10
"576",8
"577",8
"578",8
"579",8
"580",7
"581",7
"582",7
"583",7
"584",7
"585",7
"586",6
"587",8
"588",9
"589",8
"590",7
"591",7
"592",6
"593",8
"594",8
"595",8
"596",8
"597",9
"598",7
"599",10
"600",7
"601",11
"602",7
"603",7
"604",7
"605",6
"606",10
"607",7
"608",7
"609",6
"610",6
"611",7
"612",9
"613",8
"614",7
"615",6
"616",8
"617",6
"618",6
"619",5
"620",7
"621",7
"622",8
"623",7
"624",8
"625",8
"626",9
"627",10
"628",10
"629",9
"630",10
"631",8
"632",9
"633",7
"634",7
"635",8
"636",9
"637",6
"638",9
"639",9
"640",10
"641",6
"642",8
"643",6
"644",6
"645",8
"646",7
"647",6
"648",11
"649",11
"650",8
"651",10
"652",9
"653",7
"654",8
"655",8
"656",9
"657",9
"658",8
"659",7
"660",9
"661",8
"662",9
"663",8
"664",7
"665",8
"666",5
"667",9
"668",7
"669",9
"670",8
"671",8
"672",7
"673",9
"674",6
"675",10
"676",8
"677",7
"678",9
"679",9
"680",6
"681",7
"682",6
"683",6
"684",5
"685",6
"686",9
"687",7
"688",7
"689",8
"690",8
"691",12
"692",9
"693",9
"694",5
"695",9
"696",11
"697",8
"698",7
"699",8
"700",7
"701",7
"702",7
"703",8
"704",9
"705",6
"706",8
"707",6
"708",9
"709",5
"710",4
"711",8
"712",8
"713",8
"714",8
"715",5
"716",10
"717",8
"718",9
"719",7
"720",6
"721",5
"722",7
"723",8
"724",6
"725",8
"726",10
"727",5
"728",7
"729",8
"730",9
"731",9
"732",8
"733",9
"734",7
"735",8
"736",10
"737",8
"738",7
"739",6
"740",5
"741",8
"742",6
"743",6
"744",9
"745",7
"746",8
"747",10
"748",6
"749",9
"750",9
"751",7
"752",7
"753",8
"754",10
"755",8
"756",10
"757",6
"758",8
"759",9
"760",7
"761",6
"762",9
"763",7
"764",8
"765",7
"766",8
"767",9
"768",11
"769",8
"770",10
"771",8
"772",8
"773",6
"774",8
"775",6
"776",8
"777",7
"778",8
"779",8
"780",7
"781",8
"782",8
"783",8
"784",11
"785",7
"786",7
"787",7
"788",7
"789",9
"790",7
"791",8
"792",8
"793",7
"794",3
"795",6
"796",8
"797",10
"798",9
"799",8
"800",9
"801",6
"802",8
"803",9
"804",9
"805",8
"806",7
"807",5
"808",5
"809",7
"810",9
"811",11
"812",7
"813",6
"814",7
"815",7
"816",9
"817",10
"818",11
"819",6
"820",11
"821",7
"822",11
"823",7
"824",7
"825",7
"826",8
"827",6
"828",9
"829",7
"830",6
"831",9
"832",7
"833",8
"834",8
"835",7
"836",8
"837",7
"838",7
"839",8
"840",8
"841",9
"842",10
"843",6
"844",11
"845",9
"846",7
"847",7
"848",11
"849",7
"850",8
"851",9
"852",7
"853",6
"854",10
"855",7
"856",7
"857",5
"858",7
"859",8
"860",7
"861",11
"862",9
"863",5
"864",9
"865",7
"866",6
"867",9
"868",7
"869",8
"870",10
"871",6
"872",6
"873",6
"874",8
"875",7
"876",8
"877",8
"878",6
"879",5
"880",7
"881",9
"882",7
"883",8
"884",11
"885",8
"886",7
"887",6
"888",6
"889",7
"890",6
"891",10
"892",7
"893",9
"894",8
"895",8
"896",10
"897",5
"898",8
"899",5
"900",9
"901",7
"902",7
"903",9
"904",10
"905",9
"906",7
"907",9
"908",5
"909",9
"910",7
"911",10
"912",6
"913",8
