"","x"
"1",14
"2",15
"3",14
"4",14
"5",17
"6",12
"7",15
"8",15
"9",9
"10",13
"11",11
"12",15
"13",15
"14",14
"15",11
"16",16
"17",15
"18",16
"19",15
"20",15
"21",17
"22",14
"23",13
"24",14
"25",18
"26",13
"27",16
"28",16
"29",13
"30",13
"31",15
"32",11
"33",12
"34",15
"35",12
"36",16
"37",15
"38",15
"39",13
"40",16
"41",18
"42",13
"43",12
"44",13
"45",11
"46",18
"47",16
"48",11
"49",16
"50",15
"51",18
"52",16
"53",13
"54",11
"55",15
"56",16
"57",14
"58",11
"59",12
"60",12
"61",13
"62",18
"63",14
"64",13
"65",14
"66",14
"67",13
"68",15
"69",14
"70",13
"71",11
"72",13
"73",14
"74",11
"75",15
"76",13
"77",16
"78",14
"79",14
"80",13
"81",10
"82",16
"83",12
"84",12
"85",13
"86",15
"87",13
"88",16
"89",14
"90",11
"91",15
"92",14
"93",12
"94",15
"95",15
"96",13
"97",12
"98",12
"99",12
"100",13
"101",12
"102",13
"103",14
"104",14
"105",13
"106",13
"107",14
"108",18
"109",16
"110",12
"111",13
"112",12
"113",13
"114",14
"115",13
"116",13
"117",12
"118",17
"119",13
"120",15
"121",17
"122",13
"123",15
"124",13
"125",15
"126",15
"127",16
"128",15
"129",16
"130",13
"131",13
"132",15
"133",19
"134",11
"135",14
"136",16
"137",15
"138",11
"139",15
"140",16
"141",10
"142",13
"143",13
"144",10
"145",13
"146",15
"147",17
"148",13
"149",15
"150",12
"151",14
"152",16
"153",17
"154",12
"155",9
"156",16
"157",13
"158",12
"159",17
"160",13
"161",16
"162",10
"163",13
"164",11
"165",12
"166",14
"167",13
"168",9
"169",12
"170",8
"171",15
"172",12
"173",13
"174",8
"175",14
"176",13
"177",15
"178",9
"179",18
"180",15
"181",12
"182",16
"183",16
"184",16
"185",14
"186",14
"187",13
"188",13
"189",15
"190",14
"191",15
"192",9
"193",11
"194",17
"195",14
"196",10
"197",15
"198",12
"199",14
"200",14
"201",13
"202",16
"203",16
"204",13
"205",17
"206",15
"207",15
"208",16
"209",12
"210",14
"211",15
"212",12
"213",15
"214",17
"215",19
"216",16
"217",14
"218",17
"219",13
"220",17
"221",17
"222",14
"223",18
"224",15
"225",12
"226",17
"227",12
"228",15
"229",13
"230",11
"231",17
"232",15
"233",15
"234",13
"235",14
"236",15
"237",15
"238",13
"239",14
"240",16
"241",15
"242",13
"243",16
"244",13
"245",11
"246",9
"247",16
"248",12
"249",12
"250",16
"251",12
"252",13
"253",13
"254",11
"255",13
"256",15
"257",11
"258",14
"259",12
"260",16
"261",13
"262",17
"263",17
"264",14
"265",12
"266",16
"267",11
"268",14
"269",12
"270",15
"271",15
"272",16
"273",11
"274",14
"275",13
"276",14
"277",8
"278",15
"279",14
"280",15
"281",18
"282",14
"283",15
"284",16
"285",12
"286",13
"287",13
"288",13
"289",13
"290",13
"291",11
"292",16
"293",14
"294",13
"295",14
"296",15
"297",17
"298",11
"299",14
"300",12
"301",12
"302",13
"303",10
"304",9
"305",12
"306",15
"307",12
"308",14
"309",20
"310",15
"311",15
"312",16
"313",14
"314",13
"315",14
"316",14
"317",14
"318",11
"319",16
"320",10
"321",14
"322",19
"323",17
"324",13
"325",15
"326",12
"327",12
"328",14
"329",17
"330",15
"331",15
"332",11
"333",14
"334",14
"335",16
"336",13
"337",15
"338",14
"339",13
"340",14
"341",11
"342",12
"343",16
"344",15
"345",12
"346",11
"347",16
"348",18
"349",16
"350",15
"351",16
"352",15
"353",18
"354",12
"355",15
"356",13
"357",12
"358",18
"359",16
"360",13
"361",16
"362",12
"363",13
"364",13
"365",13
"366",13
"367",15
"368",16
"369",16
"370",13
"371",10
"372",14
"373",13
"374",12
"375",16
"376",13
"377",16
"378",14
"379",13
"380",14
"381",12
"382",15
"383",14
"384",14
"385",13
"386",18
"387",16
"388",15
"389",14
"390",14
"391",13
"392",10
"393",12
"394",17
"395",17
"396",13
"397",17
"398",12
"399",14
"400",13
"401",18
"402",16
"403",18
"404",15
"405",14
"406",13
"407",16
"408",12
"409",15
"410",17
"411",17
"412",15
"413",11
"414",17
"415",13
"416",9
"417",12
"418",14
"419",14
"420",13
"421",12
"422",16
"423",13
"424",15
"425",15
"426",14
"427",13
"428",16
"429",17
"430",16
"431",15
"432",11
"433",15
"434",10
"435",14
"436",11
"437",15
"438",17
"439",13
"440",15
"441",16
"442",18
"443",13
"444",17
"445",17
"446",14
"447",14
"448",13
"449",12
"450",15
"451",11
"452",9
"453",18
"454",12
"455",14
"456",17
"457",16
"458",11
"459",16
"460",12
"461",17
"462",13
"463",17
"464",14
"465",13
"466",16
"467",11
"468",16
"469",15
"470",14
"471",12
"472",13
"473",14
"474",14
"475",15
"476",18
"477",16
"478",15
"479",12
"480",13
"481",16
"482",14
"483",15
"484",12
"485",15
"486",14
"487",12
"488",15
"489",15
"490",17
"491",9
"492",16
"493",12
"494",12
"495",16
"496",14
"497",16
"498",13
"499",17
"500",10
"501",13
"502",11
"503",15
"504",15
"505",13
"506",14
"507",14
"508",11
"509",13
"510",15
"511",17
"512",14
"513",15
"514",14
"515",10
"516",12
"517",12
"518",9
"519",14
"520",12
"521",15
"522",16
"523",10
"524",14
"525",14
"526",13
"527",14
"528",13
"529",16
"530",13
"531",16
"532",15
"533",17
"534",14
"535",12
"536",13
"537",15
"538",13
"539",14
"540",11
"541",14
"542",15
"543",13
"544",13
"545",17
"546",14
"547",15
"548",14
"549",13
"550",14
"551",18
