"","x"
"1",10
"2",5
"3",4
"4",4
"5",9
"6",4
"7",9
"8",7
"9",1
"10",13
"11",4
"12",9
"13",5
"14",0
"15",5
"16",4
"17",3
"18",3
"19",4
"20",4
"21",3
"22",9
"23",2
"24",1
"25",6
"26",1
"27",4
"28",6
"29",5
"30",5
"31",9
"32",5
"33",3
"34",6
"35",1
"36",7
"37",10
"38",5
"39",7
"40",6
"41",3
"42",4
"43",2
"44",4
"45",7
"46",7
"47",3
"48",2
"49",7
"50",2
"51",11
"52",5
"53",2
"54",5
"55",7
"56",6
"57",10
"58",6
"59",6
"60",3
"61",9
"62",4
"63",2
"64",2
"65",8
"66",9
"67",4
"68",5
"69",3
"70",3
"71",5
"72",5
"73",6
"74",4
"75",3
"76",5
"77",9
"78",3
"79",5
"80",7
"81",5
"82",3
"83",6
"84",5
"85",7
"86",1
"87",4
"88",2
"89",6
"90",12
"91",1
"92",6
"93",5
"94",4
"95",3
"96",8
"97",5
"98",4
"99",2
"100",7
"101",1
"102",4
"103",6
"104",5
"105",3
"106",3
"107",10
"108",6
"109",2
"110",7
"111",6
"112",4
"113",4
"114",4
"115",3
"116",5
"117",4
"118",4
"119",2
"120",2
"121",2
"122",3
"123",1
"124",2
"125",5
"126",5
"127",4
"128",5
"129",1
"130",4
"131",4
"132",6
"133",8
"134",5
"135",0
"136",5
"137",4
"138",4
"139",5
"140",5
"141",3
"142",4
"143",3
"144",5
"145",8
"146",4
"147",4
"148",4
"149",3
"150",8
"151",5
"152",2
"153",5
"154",1
"155",5
"156",6
"157",5
"158",4
"159",7
"160",6
"161",3
"162",5
"163",1
"164",3
"165",3
"166",3
"167",5
"168",3
"169",1
"170",3
"171",5
"172",5
"173",5
"174",6
"175",4
"176",1
"177",1
"178",2
"179",7
"180",5
"181",3
"182",8
"183",3
"184",4
"185",5
"186",3
"187",4
"188",3
"189",2
"190",7
"191",5
"192",2
"193",2
"194",3
"195",4
"196",5
"197",1
"198",4
"199",5
"200",6
"201",6
"202",2
"203",5
"204",3
"205",6
"206",6
"207",2
"208",5
"209",2
"210",4
"211",4
"212",4
"213",1
"214",6
"215",3
"216",6
"217",5
"218",3
"219",7
"220",3
"221",2
"222",6
"223",4
"224",3
"225",7
"226",5
"227",4
"228",4
"229",4
"230",4
"231",4
"232",5
"233",6
"234",7
"235",4
"236",6
"237",8
"238",6
"239",3
"240",4
"241",5
"242",5
"243",5
"244",4
"245",4
"246",8
"247",6
"248",3
"249",2
"250",3
"251",5
"252",5
"253",4
"254",5
"255",4
"256",6
"257",4
"258",3
"259",3
"260",3
"261",4
"262",2
"263",7
"264",3
"265",5
"266",7
"267",3
"268",4
"269",4
"270",4
"271",10
"272",4
"273",2
"274",5
"275",5
"276",5
"277",4
"278",5
"279",6
"280",3
"281",2
"282",6
"283",2
"284",5
"285",4
"286",2
"287",5
"288",4
"289",6
"290",4
"291",5
"292",3
"293",9
"294",3
"295",3
"296",4
"297",7
"298",1
"299",7
"300",3
"301",1
"302",4
"303",7
"304",6
"305",4
"306",6
"307",4
"308",8
"309",3
"310",2
"311",4
"312",5
"313",7
"314",5
"315",0
"316",4
"317",6
"318",5
"319",10
"320",1
"321",5
"322",6
"323",5
"324",7
"325",4
"326",2
"327",4
"328",5
"329",4
"330",2
"331",9
"332",1
"333",2
"334",1
"335",4
"336",6
"337",4
"338",3
"339",4
"340",3
"341",6
"342",2
"343",4
"344",4
"345",5
"346",1
"347",10
"348",2
"349",5
"350",3
"351",4
"352",7
"353",5
"354",7
"355",7
"356",4
"357",3
"358",5
"359",2
"360",5
"361",3
"362",8
"363",3
"364",4
"365",4
"366",3
"367",4
"368",11
"369",4
"370",4
"371",11
"372",3
"373",10
"374",10
"375",4
"376",6
"377",8
"378",5
"379",5
"380",7
"381",6
"382",3
"383",8
"384",3
"385",4
"386",3
"387",5
"388",4
"389",5
"390",7
"391",3
"392",6
"393",0
"394",6
"395",7
"396",3
"397",3
"398",5
"399",4
"400",6
"401",4
"402",4
"403",8
"404",4
"405",2
"406",3
"407",4
"408",2
"409",5
"410",1
"411",6
"412",4
"413",7
"414",4
"415",1
"416",3
"417",5
"418",0
"419",9
"420",0
"421",4
"422",5
"423",2
"424",4
"425",2
"426",4
"427",2
"428",5
"429",3
"430",4
"431",2
"432",4
