"","x"
"1",24
"2",20
"3",17
"4",19
"5",17
"6",14
"7",17
"8",19
"9",22
"10",18
"11",23
"12",19
"13",18
"14",18
"15",22
"16",19
"17",20
"18",19
"19",20
"20",25
"21",15
"22",16
"23",16
"24",24
"25",24
"26",19
"27",24
"28",23
"29",17
"30",14
"31",17
"32",22
"33",21
"34",17
"35",21
"36",21
"37",24
"38",18
"39",18
"40",21
"41",14
"42",16
"43",17
"44",19
"45",18
"46",21
"47",24
"48",16
"49",16
"50",22
"51",14
"52",22
"53",22
"54",18
"55",17
"56",21
"57",21
"58",21
"59",23
"60",20
"61",22
"62",22
"63",21
"64",23
"65",21
"66",22
"67",19
"68",18
"69",19
"70",12
"71",19
"72",19
"73",19
"74",20
"75",24
"76",20
"77",16
"78",17
"79",15
"80",21
"81",21
"82",20
"83",14
"84",19
"85",18
"86",19
"87",18
"88",14
"89",14
"90",23
"91",22
"92",12
"93",16
"94",20
"95",22
"96",21
"97",12
"98",13
"99",21
"100",21
"101",22
"102",21
"103",20
"104",22
"105",18
"106",21
"107",24
"108",18
"109",17
"110",13
"111",24
"112",22
"113",18
"114",18
"115",24
"116",20
"117",20
"118",26
"119",16
"120",23
"121",19
"122",17
"123",23
"124",18
"125",14
"126",22
"127",21
"128",24
"129",18
"130",24
"131",15
"132",18
"133",19
"134",20
"135",22
"136",22
"137",19
"138",23
"139",20
"140",24
"141",20
"142",18
"143",19
"144",19
"145",17
"146",16
"147",16
"148",24
"149",18
"150",22
"151",14
"152",20
"153",20
"154",17
"155",12
"156",17
"157",21
"158",25
"159",22
"160",16
"161",24
"162",17
"163",19
"164",19
"165",24
"166",19
"167",22
"168",12
"169",19
"170",24
"171",22
"172",20
"173",18
"174",16
"175",22
"176",20
"177",17
"178",16
"179",18
"180",23
"181",16
"182",19
"183",20
"184",18
"185",21
"186",25
"187",14
"188",18
"189",17
"190",18
"191",16
"192",19
"193",24
"194",23
"195",17
"196",15
"197",21
"198",19
"199",19
"200",21
"201",17
"202",19
"203",19
"204",20
"205",21
"206",22
"207",13
"208",21
"209",21
"210",18
"211",20
"212",14
"213",16
"214",15
"215",23
"216",15
"217",19
"218",16
"219",21
"220",17
"221",16
"222",19
"223",22
"224",18
"225",20
"226",19
"227",18
"228",20
"229",17
"230",16
"231",20
"232",23
"233",22
"234",20
"235",19
"236",20
"237",24
"238",15
"239",21
"240",21
"241",18
"242",17
"243",21
"244",20
"245",21
"246",19
"247",25
"248",19
"249",17
"250",17
"251",20
"252",18
"253",18
"254",10
"255",21
"256",21
"257",19
"258",14
"259",20
"260",17
"261",12
"262",21
"263",17
"264",12
"265",17
"266",18
"267",18
"268",18
"269",23
"270",19
"271",21
"272",17
"273",20
"274",20
"275",17
"276",18
"277",18
"278",16
"279",16
"280",21
"281",19
"282",14
"283",19
"284",16
"285",18
"286",20
"287",24
"288",24
"289",12
"290",17
"291",24
"292",21
"293",21
"294",18
"295",17
"296",24
"297",19
"298",15
"299",19
"300",15
"301",24
"302",15
"303",19
"304",20
"305",20
"306",20
"307",18
"308",19
"309",16
"310",22
"311",20
"312",20
"313",21
"314",22
"315",21
"316",18
"317",15
"318",20
"319",18
"320",21
"321",17
"322",20
"323",21
"324",20
"325",19
"326",10
"327",20
"328",15
"329",20
"330",17
"331",26
"332",22
"333",18
"334",14
"335",17
"336",18
