"","x"
"1",4
"2",7
"3",7
"4",7
"5",8
"6",11
"7",9
"8",5
"9",6
"10",8
"11",4
"12",6
"13",6
"14",6
"15",5
"16",7
"17",8
"18",9
"19",5
"20",6
"21",7
"22",8
"23",7
"24",8
"25",11
"26",7
"27",7
"28",7
"29",8
"30",11
"31",4
"32",6
"33",7
"34",7
"35",6
"36",3
"37",10
"38",8
"39",7
"40",4
"41",6
"42",9
"43",5
"44",6
"45",8
"46",3
"47",7
"48",6
"49",3
"50",11
"51",7
"52",10
"53",7
"54",8
"55",5
"56",13
"57",7
"58",5
"59",10
"60",8
"61",9
"62",7
"63",6
"64",8
"65",11
"66",5
"67",6
"68",5
"69",9
"70",9
"71",9
"72",9
"73",8
"74",4
"75",5
"76",10
"77",10
"78",4
"79",8
"80",4
"81",4
"82",5
"83",7
"84",13
"85",3
"86",9
"87",5
"88",6
"89",5
"90",9
"91",8
"92",8
"93",8
"94",10
"95",8
"96",5
"97",9
"98",8
"99",6
"100",8
"101",5
"102",8
"103",9
"104",5
"105",7
"106",9
"107",7
"108",7
"109",6
"110",4
"111",8
"112",9
"113",4
"114",4
"115",4
"116",9
"117",7
"118",3
"119",10
"120",10
"121",8
"122",3
"123",7
"124",6
"125",9
"126",5
"127",6
"128",9
"129",9
"130",8
"131",8
"132",9
"133",10
"134",8
"135",10
"136",6
"137",9
"138",5
"139",6
"140",10
"141",9
"142",5
"143",6
"144",5
"145",8
"146",5
"147",5
"148",9
"149",9
"150",7
"151",8
"152",9
"153",7
"154",9
"155",10
"156",5
"157",8
"158",8
"159",10
"160",5
"161",9
"162",8
"163",8
"164",4
"165",5
"166",12
"167",8
"168",6
"169",7
"170",6
"171",10
"172",6
"173",9
"174",10
"175",11
"176",7
"177",6
"178",7
"179",7
"180",9
"181",9
"182",9
"183",4
"184",5
"185",6
"186",5
"187",5
"188",2
"189",7
"190",7
"191",6
"192",5
"193",5
"194",2
"195",2
"196",6
"197",8
"198",8
"199",8
"200",11
"201",7
"202",3
"203",4
"204",8
"205",13
"206",6
"207",11
"208",8
"209",7
"210",7
"211",4
"212",5
"213",7
"214",6
"215",7
"216",3
"217",13
"218",11
"219",8
"220",5
"221",5
"222",11
"223",10
"224",9
"225",9
"226",10
"227",10
"228",7
"229",6
"230",3
"231",7
"232",6
"233",6
"234",4
"235",4
"236",8
"237",7
"238",11
"239",11
"240",4
"241",11
"242",10
"243",12
"244",9
"245",10
"246",6
"247",5
"248",4
"249",5
"250",9
