"","x"
"1",3
"2",3
"3",3
"4",5
"5",7
"6",5
"7",5
"8",5
"9",5
"10",5
"11",1
"12",2
"13",2
"14",3
"15",6
"16",1
"17",1
"18",4
"19",2
"20",3
"21",1
"22",4
"23",4
"24",2
"25",4
"26",1
"27",9
"28",5
"29",5
"30",4
"31",3
"32",2
"33",7
"34",4
"35",3
"36",3
"37",2
"38",0
"39",3
"40",2
"41",2
"42",5
"43",1
"44",1
"45",6
"46",2
"47",2
"48",4
"49",5
"50",4
"51",3
"52",4
"53",3
"54",4
"55",7
"56",4
"57",5
"58",4
"59",2
"60",3
"61",2
"62",5
"63",5
"64",2
"65",3
"66",3
"67",4
"68",3
"69",5
"70",1
"71",3
"72",2
"73",4
"74",6
"75",4
"76",1
"77",7
"78",4
"79",0
"80",7
"81",5
"82",1
"83",5
"84",3
"85",2
"86",4
"87",2
"88",4
"89",3
"90",4
"91",2
"92",3
"93",7
"94",2
"95",3
"96",3
"97",1
"98",4
"99",4
"100",8
"101",5
"102",4
"103",4
"104",3
"105",4
"106",4
"107",8
"108",2
"109",4
"110",2
"111",2
"112",2
"113",4
"114",3
"115",5
"116",3
"117",6
"118",8
"119",1
"120",4
"121",5
"122",5
"123",7
"124",1
"125",3
"126",3
"127",3
"128",5
"129",6
"130",4
"131",3
"132",2
"133",2
"134",2
"135",2
"136",3
"137",2
"138",4
"139",3
"140",1
"141",4
"142",1
"143",3
"144",3
"145",6
"146",5
"147",2
"148",4
"149",4
"150",5
"151",1
"152",8
"153",0
"154",4
"155",6
"156",0
"157",7
"158",5
"159",4
"160",2
"161",2
"162",4
"163",5
"164",3
"165",2
"166",10
"167",2
"168",5
"169",2
"170",1
"171",1
"172",2
"173",7
"174",3
"175",3
"176",4
"177",4
"178",2
"179",6
"180",1
"181",3
"182",2
"183",4
"184",3
"185",7
"186",5
"187",2
"188",2
"189",0
"190",6
"191",1
"192",4
"193",4
"194",5
"195",5
"196",4
"197",3
"198",4
"199",2
"200",9
"201",2
"202",2
"203",1
"204",2
"205",6
"206",6
"207",2
"208",5
"209",4
"210",2
"211",6
"212",6
"213",4
"214",3
"215",4
"216",1
"217",5
"218",2
"219",2
"220",3
"221",3
"222",4
"223",2
"224",7
"225",2
"226",4
"227",4
"228",5
"229",0
"230",6
"231",0
"232",4
"233",0
"234",4
"235",5
"236",1
"237",5
"238",2
"239",3
"240",7
"241",4
"242",3
"243",2
"244",2
"245",3
"246",6
"247",7
"248",3
"249",3
"250",4
"251",3
"252",3
"253",4
"254",4
"255",2
"256",5
"257",3
"258",0
"259",3
"260",6
"261",6
"262",4
"263",4
"264",4
"265",3
"266",3
"267",5
"268",5
"269",7
"270",3
"271",7
"272",4
"273",2
"274",2
"275",1
"276",1
"277",5
"278",5
"279",3
"280",5
"281",4
"282",5
"283",4
"284",0
"285",4
"286",2
"287",3
"288",7
"289",6
"290",5
"291",3
"292",1
"293",4
"294",3
"295",2
"296",6
"297",5
"298",4
"299",4
"300",6
"301",3
"302",1
"303",3
"304",4
"305",2
"306",2
"307",2
"308",1
"309",3
"310",1
"311",5
"312",5
"313",1
"314",3
"315",5
"316",4
"317",4
"318",4
"319",0
"320",4
"321",4
"322",0
"323",4
"324",2
"325",3
"326",6
"327",5
"328",5
"329",1
"330",3
"331",3
"332",5
"333",4
"334",1
"335",1
"336",6
"337",4
"338",3
"339",3
"340",3
"341",6
"342",4
"343",6
"344",6
"345",2
"346",6
"347",1
"348",6
"349",4
"350",3
"351",4
"352",1
"353",7
"354",1
"355",1
"356",3
"357",3
"358",3
"359",4
"360",1
"361",9
"362",6
"363",5
"364",6
"365",1
"366",2
"367",2
"368",1
"369",3
"370",3
"371",3
"372",1
"373",4
"374",3
"375",7
"376",4
"377",4
"378",5
"379",4
"380",4
"381",6
"382",4
"383",5
"384",5
"385",2
"386",7
"387",8
"388",6
"389",3
"390",4
"391",4
"392",4
"393",4
"394",2
"395",6
"396",6
"397",3
"398",3
"399",3
"400",2
"401",3
"402",5
"403",4
"404",5
"405",4
"406",8
"407",4
"408",4
"409",6
"410",2
"411",2
"412",7
"413",3
"414",2
"415",7
"416",0
"417",2
"418",0
"419",4
"420",5
"421",3
"422",1
"423",5
"424",4
"425",1
"426",5
"427",3
"428",10
"429",5
"430",8
"431",4
"432",3
"433",5
"434",3
"435",2
"436",4
"437",3
"438",4
"439",2
"440",6
"441",6
"442",2
"443",1
"444",4
"445",5
"446",4
"447",7
"448",4
"449",3
"450",1
"451",2
"452",0
"453",1
"454",5
"455",2
"456",1
"457",4
"458",3
"459",2
"460",4
"461",5
"462",1
"463",3
"464",5
"465",6
"466",1
"467",7
"468",6
"469",5
"470",3
"471",5
"472",1
"473",8
"474",4
"475",2
"476",4
"477",2
"478",3
"479",2
"480",3
"481",8
"482",6
"483",6
"484",5
"485",3
"486",4
"487",3
"488",4
"489",4
"490",3
"491",3
"492",3
