"","x"
"1",4
"2",5
"3",9
"4",5
"5",2
"6",10
"7",4
"8",5
"9",3
"10",6
"11",7
"12",4
"13",2
"14",2
"15",3
"16",7
"17",9
"18",6
"19",7
"20",4
"21",3
"22",7
"23",6
"24",5
"25",3
"26",5
"27",5
"28",4
"29",6
"30",7
"31",5
"32",8
"33",7
"34",6
"35",4
"36",4
"37",6
"38",6
"39",7
"40",4
"41",6
"42",5
"43",4
"44",4
"45",8
"46",6
"47",4
"48",6
"49",5
"50",7
"51",4
"52",3
"53",6
"54",11
"55",4
"56",6
"57",6
"58",4
"59",8
"60",10
"61",6
"62",3
"63",4
"64",7
"65",2
"66",9
"67",3
"68",6
"69",2
"70",1
"71",3
"72",2
"73",3
"74",7
"75",5
"76",3
"77",4
"78",5
"79",3
"80",7
"81",7
"82",5
"83",6
"84",2
"85",9
"86",4
"87",2
"88",7
"89",3
"90",11
"91",6
"92",4
"93",8
"94",6
"95",7
"96",3
"97",5
"98",4
"99",3
"100",8
"101",6
"102",7
"103",4
"104",8
"105",3
"106",12
"107",4
"108",7
"109",7
"110",10
"111",6
"112",3
"113",10
"114",3
"115",5
"116",10
"117",5
"118",10
"119",4
"120",5
"121",5
"122",8
"123",7
"124",7
"125",7
"126",4
"127",6
"128",4
"129",8
"130",4
"131",3
"132",3
"133",9
"134",4
"135",6
"136",0
"137",8
"138",6
"139",4
"140",7
"141",3
"142",3
"143",4
"144",2
"145",2
"146",7
"147",6
"148",8
"149",6
"150",6
"151",4
"152",2
"153",9
"154",3
"155",5
"156",8
"157",4
"158",6
"159",7
"160",5
"161",2
"162",4
"163",8
"164",7
"165",5
"166",6
"167",5
"168",7
"169",8
"170",3
"171",3
"172",8
"173",6
"174",8
"175",6
"176",6
"177",2
"178",5
"179",8
"180",7
"181",5
"182",9
"183",2
"184",5
"185",9
"186",4
"187",4
"188",8
"189",2
"190",5
"191",1
"192",3
"193",5
"194",6
"195",6
"196",5
"197",6
"198",9
"199",6
"200",3
"201",9
"202",8
"203",4
"204",6
"205",6
"206",4
"207",2
"208",6
"209",5
"210",4
"211",10
"212",7
"213",7
"214",6
"215",7
"216",2
"217",4
"218",2
"219",5
"220",8
"221",7
"222",2
"223",2
"224",5
"225",6
"226",4
"227",3
"228",6
"229",6
"230",6
"231",7
"232",3
"233",5
"234",6
"235",5
"236",3
"237",2
"238",6
"239",9
"240",1
"241",2
"242",6
"243",2
"244",2
"245",4
"246",3
"247",3
"248",10
"249",6
"250",5
"251",6
"252",4
"253",4
"254",5
"255",5
"256",11
"257",8
"258",8
"259",7
"260",3
"261",9
"262",5
"263",5
"264",3
"265",9
"266",5
"267",4
"268",3
"269",3
"270",2
"271",5
"272",5
"273",4
"274",10
"275",2
"276",7
"277",2
"278",4
"279",10
"280",5
"281",7
"282",8
"283",3
"284",8
"285",10
"286",4
"287",8
"288",6
"289",6
"290",8
"291",5
"292",5
"293",3
"294",6
"295",7
"296",7
"297",4
"298",1
"299",8
"300",4
"301",7
"302",5
"303",4
"304",4
"305",6
"306",5
"307",4
"308",8
"309",7
"310",4
"311",6
"312",11
"313",7
"314",6
"315",5
"316",7
"317",6
"318",4
"319",9
"320",8
"321",7
"322",2
"323",6
"324",5
"325",9
"326",4
"327",1
"328",8
"329",5
"330",6
"331",4
"332",6
"333",6
"334",11
"335",10
"336",2
"337",4
"338",4
"339",5
"340",1
"341",6
"342",2
"343",7
"344",8
"345",6
"346",7
"347",5
"348",5
"349",4
"350",8
"351",5
"352",9
"353",4
"354",3
"355",4
"356",4
"357",6
"358",4
"359",5
"360",7
"361",6
"362",7
"363",5
"364",4
"365",5
"366",3
"367",6
"368",3
"369",7
"370",4
"371",5
"372",7
"373",5
"374",5
"375",6
"376",6
"377",8
"378",5
"379",7
"380",8
"381",5
"382",4
"383",5
"384",5
"385",6
"386",4
"387",5
"388",3
"389",7
"390",4
"391",1
"392",7
"393",3
"394",7
"395",9
"396",10
"397",4
"398",5
"399",7
"400",5
"401",4
"402",4
"403",5
"404",4
"405",5
"406",4
"407",5
"408",2
"409",4
"410",5
"411",2
"412",6
"413",6
"414",6
"415",5
"416",3
"417",6
"418",7
"419",4
"420",6
"421",9
"422",4
"423",7
"424",6
"425",10
"426",6
"427",6
"428",4
"429",8
"430",1
"431",3
"432",2
"433",8
"434",7
"435",5
"436",5
"437",3
"438",6
"439",7
"440",3
"441",6
"442",5
"443",3
"444",4
"445",6
"446",7
"447",5
"448",7
"449",5
"450",6
"451",6
"452",3
"453",7
"454",9
"455",5
"456",6
"457",5
"458",7
"459",8
"460",4
"461",4
"462",5
"463",6
"464",5
"465",8
"466",7
"467",2
"468",5
"469",5
"470",4
"471",9
"472",7
"473",4
"474",7
"475",8
"476",8
"477",5
"478",3
"479",7
"480",4
"481",7
"482",4
"483",3
"484",5
"485",4
"486",7
"487",9
"488",14
"489",3
"490",6
"491",10
"492",6
"493",5
"494",6
"495",4
"496",6
"497",4
"498",4
"499",3
"500",5
"501",6
"502",5
"503",5
"504",10
"505",6
"506",6
"507",7
"508",4
"509",8
"510",4
"511",7
"512",7
"513",7
"514",8
"515",6
"516",8
"517",7
"518",4
"519",3
"520",5
"521",10
"522",4
"523",8
"524",8
"525",7
"526",6
"527",7
"528",2
"529",5
"530",5
"531",5
"532",5
"533",5
"534",4
"535",4
"536",5
"537",3
"538",10
"539",3
"540",3
"541",5
"542",5
"543",5
"544",5
"545",6
"546",2
"547",3
"548",6
"549",8
"550",5
"551",5
"552",6
"553",5
"554",4
"555",3
"556",3
"557",5
"558",6
"559",7
"560",8
"561",6
"562",4
"563",4
"564",2
"565",3
"566",6
"567",8
"568",6
"569",4
"570",4
"571",4
"572",6
"573",3
"574",6
"575",5
"576",4
"577",3
"578",8
"579",3
"580",6
"581",6
"582",5
"583",4
"584",6
"585",2
"586",4
"587",8
"588",9
"589",6
"590",7
"591",6
"592",1
"593",11
"594",6
"595",8
"596",3
"597",5
"598",7
"599",8
"600",4
"601",4
"602",7
"603",8
"604",7
"605",6
"606",6
"607",10
"608",7
"609",5
"610",4
"611",5
"612",4
"613",6
"614",11
"615",3
"616",5
"617",6
"618",4
"619",2
"620",2
"621",4
"622",3
"623",5
"624",4
"625",3
