"","x"
"1",22
"2",16
"3",14
"4",15
"5",17
"6",12
"7",16
"8",10
"9",20
"10",18
"11",18
"12",14
"13",13
"14",15
"15",14
"16",18
"17",14
"18",12
"19",14
"20",20
"21",17
"22",15
"23",20
"24",17
"25",17
"26",16
"27",18
"28",21
"29",10
"30",17
"31",15
"32",19
"33",14
"34",18
"35",17
"36",19
"37",16
"38",12
"39",14
"40",17
"41",16
"42",21
"43",18
"44",20
"45",10
"46",14
"47",12
"48",17
"49",12
"50",18
"51",13
"52",13
"53",14
"54",17
"55",14
"56",16
"57",16
"58",13
"59",16
"60",17
"61",12
"62",10
"63",14
"64",17
"65",14
"66",16
"67",15
"68",17
"69",14
"70",16
"71",16
"72",14
"73",18
"74",16
"75",18
"76",12
"77",16
"78",18
"79",17
"80",11
"81",20
"82",10
"83",12
"84",14
"85",14
"86",18
"87",17
"88",11
"89",16
"90",12
"91",12
"92",15
"93",15
"94",14
"95",19
"96",13
"97",14
"98",20
"99",15
"100",15
"101",14
"102",17
"103",11
"104",8
"105",14
"106",12
"107",12
"108",13
"109",18
"110",16
"111",17
"112",10
"113",14
"114",14
"115",15
"116",16
"117",16
"118",19
"119",17
"120",11
"121",17
"122",16
"123",17
"124",13
"125",16
"126",16
"127",19
"128",16
"129",15
"130",13
"131",12
"132",20
"133",14
"134",12
"135",17
"136",14
"137",14
"138",15
"139",10
"140",11
"141",15
"142",17
"143",17
"144",19
"145",15
"146",18
"147",17
"148",9
"149",21
"150",14
"151",13
"152",13
"153",13
"154",16
"155",12
"156",17
"157",15
"158",9
"159",12
"160",10
"161",9
"162",16
"163",15
"164",13
"165",13
"166",14
"167",15
"168",17
"169",19
"170",17
"171",15
"172",20
"173",15
"174",13
"175",15
"176",16
"177",17
"178",15
"179",19
"180",13
"181",15
"182",16
"183",12
"184",14
"185",18
"186",17
"187",15
"188",16
"189",13
"190",12
"191",19
"192",17
"193",13
"194",17
"195",16
"196",17
"197",7
"198",14
"199",24
"200",18
"201",13
"202",18
"203",15
"204",17
"205",14
"206",11
"207",13
"208",16
"209",15
"210",15
"211",16
"212",11
"213",15
"214",15
"215",16
"216",13
"217",14
"218",13
"219",15
"220",13
"221",15
"222",13
"223",15
"224",15
"225",15
"226",18
"227",12
"228",13
"229",17
"230",16
"231",14
"232",17
"233",17
"234",14
"235",20
"236",16
"237",12
"238",15
"239",10
"240",13
"241",17
"242",14
"243",15
"244",15
"245",14
"246",16
"247",18
"248",13
"249",19
"250",16
"251",11
"252",14
"253",13
"254",18
"255",14
"256",13
"257",17
"258",19
"259",14
"260",17
"261",13
"262",15
"263",11
"264",12
"265",18
"266",14
"267",9
"268",13
"269",16
"270",16
"271",19
"272",13
"273",19
"274",15
"275",14
"276",17
"277",17
"278",16
"279",15
"280",15
"281",12
"282",17
"283",12
"284",14
"285",15
"286",12
"287",17
"288",17
"289",9
"290",17
"291",15
"292",18
"293",16
"294",17
"295",14
"296",16
"297",12
"298",12
"299",17
"300",17
"301",12
"302",15
"303",15
"304",15
"305",14
"306",13
"307",14
"308",16
"309",13
"310",15
"311",17
"312",15
"313",17
"314",20
"315",15
"316",18
"317",14
"318",15
"319",6
"320",15
"321",15
"322",12
"323",17
"324",18
"325",22
"326",17
"327",16
"328",13
"329",17
"330",12
"331",15
"332",14
"333",17
"334",13
"335",13
"336",16
"337",17
"338",15
"339",15
"340",18
"341",16
"342",15
"343",19
"344",16
"345",16
"346",14
"347",12
"348",16
"349",14
"350",16
"351",15
"352",17
"353",14
"354",15
"355",12
"356",18
"357",15
"358",15
"359",14
"360",11
"361",14
"362",13
"363",11
"364",18
"365",18
"366",15
"367",14
"368",15
"369",16
"370",17
"371",14
"372",13
"373",14
"374",14
"375",19
"376",16
"377",15
"378",12
"379",13
"380",15
"381",16
"382",13
"383",15
"384",14
"385",10
"386",12
"387",13
"388",12
"389",16
"390",12
"391",19
"392",16
"393",13
"394",19
"395",15
"396",19
"397",13
"398",15
"399",16
"400",18
"401",19
"402",18
"403",19
"404",19
"405",15
"406",12
"407",15
"408",15
"409",13
"410",16
"411",17
"412",20
"413",18
"414",17
"415",12
"416",16
"417",12
"418",21
"419",13
"420",14
"421",14
"422",9
"423",16
"424",14
"425",18
"426",16
"427",16
"428",14
"429",12
"430",13
"431",16
"432",15
"433",15
"434",15
"435",14
"436",19
"437",15
"438",17
"439",18
"440",16
"441",14
"442",18
"443",17
"444",20
"445",9
"446",15
"447",15
"448",20
"449",17
"450",11
"451",16
"452",18
"453",19
"454",11
"455",17
"456",19
"457",15
"458",17
"459",9
"460",16
"461",12
"462",15
"463",17
"464",14
"465",19
"466",17
"467",14
"468",20
"469",16
"470",17
"471",17
"472",18
"473",16
"474",17
"475",16
"476",15
"477",16
"478",15
"479",19
"480",16
"481",16
"482",13
"483",14
"484",13
"485",21
"486",16
"487",18
"488",14
"489",19
"490",17
"491",12
"492",15
"493",11
"494",15
"495",12
"496",13
"497",15
"498",19
"499",15
"500",17
"501",12
"502",15
"503",14
"504",17
"505",13
"506",16
"507",15
"508",15
"509",18
"510",13
"511",18
"512",15
"513",12
"514",14
"515",14
"516",11
"517",15
"518",12
"519",18
"520",21
"521",15
"522",17
"523",11
"524",13
"525",19
"526",18
"527",13
"528",14
"529",14
"530",17
"531",15
"532",17
"533",13
"534",14
"535",16
"536",18
"537",17
"538",17
"539",16
"540",16
"541",15
"542",17
"543",10
"544",14
"545",18
"546",18
"547",12
"548",17
"549",12
"550",16
"551",8
"552",13
"553",20
"554",16
"555",15
"556",13
"557",10
"558",16
"559",15
"560",16
"561",14
"562",17
"563",12
"564",16
"565",20
"566",20
"567",22
"568",15
"569",17
"570",17
"571",19
"572",16
"573",15
"574",16
"575",20
"576",16
"577",12
"578",16
"579",15
"580",16
"581",16
"582",13
"583",17
"584",12
"585",15
"586",11
"587",14
"588",14
"589",16
"590",15
"591",18
"592",15
"593",14
"594",17
"595",13
"596",19
"597",19
"598",13
"599",16
"600",18
"601",18
"602",15
"603",15
"604",17
"605",16
"606",17
"607",12
"608",15
"609",18
"610",17
"611",14
"612",18
"613",11
"614",15
"615",18
"616",17
"617",11
"618",15
"619",15
"620",13
"621",17
"622",16
"623",10
"624",13
"625",14
"626",14
"627",16
"628",13
"629",16
"630",20
"631",17
"632",14
"633",16
"634",12
"635",17
"636",18
"637",18
"638",15
"639",13
"640",17
"641",17
"642",14
"643",18
"644",14
"645",14
"646",13
"647",16
"648",17
"649",17
"650",18
"651",17
"652",13
"653",16
"654",19
"655",17
"656",15
"657",12
"658",12
"659",14
"660",17
"661",21
"662",15
"663",17
"664",10
"665",12
"666",18
"667",17
"668",15
"669",15
"670",13
"671",15
"672",10
"673",15
"674",15
"675",13
"676",16
"677",19
"678",16
"679",15
"680",13
"681",8
"682",17
"683",9
"684",15
"685",17
"686",9
"687",13
"688",20
"689",18
"690",16
"691",17
"692",11
"693",20
"694",16
"695",12
"696",15
"697",16
"698",13
"699",16
"700",15
"701",19
"702",19
"703",15
"704",16
"705",16
"706",15
"707",16
"708",10
"709",15
"710",13
"711",16
"712",15
"713",15
"714",16
"715",13
"716",13
"717",15
"718",16
"719",16
"720",11
"721",15
"722",14
"723",16
"724",21
"725",13
"726",13
"727",19
"728",15
"729",15
"730",22
"731",13
"732",10
"733",17
"734",18
"735",15
"736",12
"737",14
"738",18
"739",13
"740",11
"741",14
"742",18
"743",17
"744",15
"745",17
"746",15
"747",14
"748",14
"749",15
"750",13
"751",11
"752",15
"753",16
"754",17
"755",14
"756",15
"757",15
"758",18
"759",16
"760",15
"761",17
"762",15
"763",14
"764",15
"765",13
"766",15
"767",12
"768",15
"769",11
"770",14
"771",14
"772",17
"773",14
"774",17
"775",16
"776",18
"777",14
"778",15
