"","x"
"1",16
"2",15
"3",14
"4",14
"5",16
"6",18
"7",9
"8",16
"9",19
"10",15
"11",20
"12",21
"13",16
"14",14
"15",17
"16",16
"17",14
"18",11
"19",14
"20",18
"21",20
"22",13
"23",17
"24",16
"25",19
"26",12
"27",19
"28",11
"29",13
"30",11
"31",14
"32",19
"33",15
"34",14
"35",15
"36",17
"37",20
"38",17
"39",12
"40",14
"41",16
"42",14
"43",20
"44",16
"45",15
"46",17
"47",19
"48",15
"49",16
"50",18
"51",16
"52",19
"53",16
"54",15
"55",18
"56",17
"57",17
"58",15
"59",21
"60",16
"61",21
"62",18
"63",12
"64",20
"65",18
"66",16
"67",15
"68",20
"69",16
"70",18
"71",11
"72",13
"73",17
"74",17
"75",15
"76",16
"77",10
"78",20
"79",16
"80",7
"81",15
"82",16
"83",10
"84",16
"85",11
"86",20
"87",9
"88",17
"89",14
"90",12
"91",16
"92",18
"93",16
"94",14
"95",15
"96",14
"97",18
"98",13
"99",19
"100",17
"101",15
"102",14
"103",14
"104",16
"105",11
"106",14
"107",9
"108",16
"109",13
"110",7
"111",16
"112",17
"113",14
"114",18
"115",18
"116",16
"117",15
"118",20
"119",11
"120",20
"121",15
"122",21
"123",16
"124",12
"125",15
"126",18
"127",20
"128",16
"129",17
"130",19
"131",15
"132",11
"133",19
"134",18
"135",14
"136",19
"137",15
"138",15
"139",20
"140",17
"141",13
"142",19
"143",15
"144",17
"145",16
"146",10
"147",13
"148",16
"149",15
"150",20
"151",17
"152",16
"153",15
"154",9
"155",12
"156",16
"157",17
"158",16
"159",15
"160",14
"161",16
"162",12
"163",18
"164",14
"165",17
"166",17
"167",18
"168",15
"169",19
"170",16
"171",15
"172",5
"173",17
"174",17
"175",18
"176",16
"177",16
"178",17
"179",17
"180",16
"181",12
"182",15
"183",12
"184",18
"185",13
"186",20
"187",9
"188",11
"189",15
"190",15
"191",17
"192",12
"193",14
"194",19
"195",18
"196",15
"197",13
"198",15
"199",13
"200",15
"201",10
"202",20
"203",18
"204",12
"205",14
"206",15
"207",12
"208",18
"209",19
"210",14
"211",17
"212",18
"213",17
"214",15
"215",18
"216",15
"217",17
"218",16
"219",20
"220",13
"221",13
"222",13
"223",14
"224",16
"225",11
"226",15
"227",18
"228",15
"229",11
"230",17
"231",20
"232",11
"233",17
"234",19
"235",17
"236",14
"237",15
"238",9
"239",18
"240",13
"241",17
"242",15
"243",16
"244",16
"245",13
"246",16
"247",19
"248",16
"249",13
"250",15
"251",11
"252",12
"253",15
"254",11
"255",16
"256",11
"257",15
"258",16
"259",17
"260",14
"261",12
"262",20
"263",15
"264",17
"265",13
"266",16
"267",17
"268",14
"269",16
"270",16
"271",12
"272",15
"273",12
"274",15
"275",14
"276",17
"277",7
"278",18
"279",12
"280",15
"281",21
"282",14
"283",11
"284",12
"285",12
"286",12
"287",19
"288",11
"289",11
"290",13
"291",17
"292",15
"293",18
"294",19
"295",16
"296",20
"297",10
"298",13
"299",15
"300",16
"301",16
"302",17
"303",17
"304",17
"305",17
"306",17
"307",16
"308",20
"309",14
"310",17
"311",15
"312",16
"313",16
"314",16
"315",16
"316",13
"317",16
"318",18
"319",14
"320",17
"321",14
"322",18
"323",12
"324",15
"325",16
"326",11
"327",17
"328",7
"329",16
"330",15
"331",17
"332",15
"333",19
"334",12
"335",12
"336",15
"337",18
"338",18
"339",17
"340",15
"341",16
"342",17
"343",19
"344",21
"345",18
"346",14
"347",14
"348",14
"349",17
"350",11
"351",16
"352",17
"353",17
"354",18
"355",16
"356",12
"357",19
"358",18
"359",17
"360",16
"361",13
"362",13
"363",15
"364",11
"365",16
"366",16
"367",16
"368",14
"369",18
"370",21
"371",20
"372",18
"373",9
"374",10
"375",19
"376",17
"377",16
"378",19
"379",16
"380",16
"381",19
"382",19
"383",14
"384",16
"385",18
"386",18
"387",18
"388",14
"389",18
"390",10
"391",13
"392",14
"393",18
"394",13
"395",17
"396",16
"397",12
"398",10
"399",16
"400",18
"401",12
"402",16
"403",14
"404",12
"405",14
"406",16
"407",19
"408",14
"409",13
"410",16
"411",20
"412",13
"413",15
"414",17
"415",13
"416",16
"417",16
"418",16
"419",15
"420",11
"421",15
"422",17
"423",18
"424",17
"425",11
"426",19
"427",14
"428",15
"429",15
"430",14
"431",18
"432",16
"433",8
"434",14
"435",17
"436",17
"437",16
"438",19
"439",17
"440",17
"441",14
"442",18
"443",20
"444",21
"445",18
"446",13
"447",11
"448",15
"449",17
"450",12
"451",12
"452",16
"453",15
"454",13
"455",16
"456",9
"457",15
"458",13
"459",18
"460",11
"461",20
"462",15
"463",14
"464",16
"465",15
"466",18
"467",18
"468",15
"469",12
"470",13
"471",13
"472",14
"473",13
"474",14
"475",17
"476",16
"477",14
"478",18
"479",17
"480",10
"481",18
"482",11
"483",14
"484",14
"485",11
"486",20
"487",18
"488",16
"489",18
"490",17
"491",14
"492",11
"493",15
"494",11
"495",14
"496",15
"497",18
"498",13
"499",16
"500",20
"501",11
"502",18
"503",14
"504",14
"505",12
"506",13
"507",14
"508",14
"509",20
"510",19
"511",19
"512",12
"513",11
"514",12
"515",13
"516",13
"517",17
"518",12
"519",9
"520",15
"521",14
"522",15
"523",17
"524",18
"525",16
"526",13
"527",16
"528",16
"529",17
"530",12
"531",14
"532",21
"533",18
"534",15
"535",17
"536",15
"537",16
"538",13
"539",15
"540",18
"541",18
"542",20
"543",15
"544",10
"545",20
"546",14
"547",13
"548",12
"549",20
"550",17
"551",10
"552",16
"553",14
"554",21
"555",13
"556",14
"557",17
"558",14
"559",13
"560",20
"561",19
"562",16
"563",15
"564",15
"565",10
"566",14
"567",20
"568",16
"569",18
"570",17
"571",18
"572",9
"573",16
"574",15
"575",16
"576",14
"577",13
"578",16
"579",13
"580",18
"581",17
"582",14
"583",12
"584",18
"585",19
"586",16
"587",14
"588",16
"589",12
"590",14
"591",16
"592",13
"593",14
"594",18
"595",17
"596",20
"597",16
"598",16
"599",14
"600",20
"601",17
"602",15
"603",14
