"","x"
"1",15
"2",13
"3",11
"4",16
"5",14
"6",14
"7",15
"8",13
"9",13
"10",15
"11",12
"12",14
"13",14
"14",11
"15",14
"16",14
"17",19
"18",14
"19",16
"20",15
"21",14
"22",14
"23",18
"24",14
"25",13
"26",13
"27",12
"28",17
"29",15
"30",15
"31",15
"32",16
"33",16
"34",13
"35",14
"36",14
"37",13
"38",13
"39",16
"40",15
"41",12
"42",13
"43",13
"44",14
"45",16
"46",12
"47",11
"48",13
"49",16
"50",11
"51",15
"52",9
"53",17
"54",14
"55",14
"56",13
"57",15
"58",12
"59",14
"60",17
"61",18
"62",13
"63",13
"64",12
"65",14
"66",19
"67",13
"68",16
"69",15
"70",12
"71",15
"72",11
"73",16
"74",13
"75",9
"76",14
"77",14
"78",17
"79",15
"80",16
"81",11
"82",11
"83",12
"84",13
"85",17
"86",14
"87",14
"88",13
"89",9
"90",14
"91",13
"92",11
"93",14
"94",15
"95",13
"96",16
"97",14
"98",16
"99",14
"100",14
"101",12
"102",16
"103",14
"104",13
"105",18
"106",13
"107",16
"108",12
"109",15
"110",13
"111",15
"112",17
"113",15
"114",15
"115",15
"116",16
"117",13
"118",14
"119",15
"120",13
"121",14
"122",13
"123",8
"124",14
"125",14
"126",15
"127",14
"128",13
"129",14
"130",13
"131",18
"132",14
"133",12
"134",13
"135",16
"136",13
"137",16
"138",13
"139",15
"140",15
"141",13
"142",12
"143",13
"144",10
"145",14
"146",12
"147",14
"148",12
"149",12
"150",15
"151",13
"152",17
"153",13
"154",13
"155",16
"156",11
"157",15
"158",12
"159",18
"160",13
"161",16
"162",16
"163",14
"164",14
"165",15
"166",15
"167",14
"168",8
"169",14
"170",15
"171",15
"172",16
"173",12
"174",13
"175",19
"176",12
"177",10
"178",13
"179",7
"180",16
"181",16
"182",13
"183",16
"184",13
"185",14
"186",14
"187",15
"188",11
"189",11
"190",14
"191",20
"192",16
"193",13
"194",12
"195",15
"196",15
"197",13
"198",14
"199",16
"200",13
"201",16
"202",17
"203",14
"204",12
"205",15
"206",16
"207",17
"208",14
"209",16
"210",15
"211",17
"212",13
"213",14
"214",17
"215",13
"216",13
"217",11
"218",8
"219",13
"220",15
"221",18
"222",12
"223",13
"224",14
"225",18
"226",12
"227",13
"228",17
"229",14
"230",13
"231",16
"232",14
"233",10
"234",13
"235",14
"236",13
"237",13
"238",14
"239",16
"240",12
"241",11
"242",11
"243",11
"244",12
"245",11
"246",17
"247",17
"248",12
"249",14
"250",14
"251",10
"252",11
"253",12
"254",20
"255",13
"256",17
"257",5
"258",16
"259",11
"260",15
"261",15
"262",10
"263",15
"264",17
"265",19
"266",12
"267",15
"268",16
"269",18
"270",17
"271",16
"272",15
"273",15
"274",19
"275",14
"276",19
"277",13
"278",12
"279",16
"280",14
"281",17
"282",15
"283",14
"284",13
"285",14
"286",12
"287",13
"288",12
"289",11
"290",9
"291",12
"292",13
"293",15
"294",19
"295",13
"296",11
"297",13
"298",16
"299",18
"300",18
"301",16
"302",13
"303",14
"304",13
"305",13
"306",15
"307",10
"308",14
"309",10
"310",15
"311",17
"312",14
"313",11
"314",14
"315",14
"316",11
"317",13
"318",18
"319",13
"320",12
"321",15
"322",15
"323",9
"324",16
"325",12
"326",14
"327",14
"328",13
"329",14
"330",13
"331",12
"332",13
"333",15
"334",12
"335",14
"336",11
"337",12
"338",14
"339",16
"340",15
"341",20
"342",12
"343",12
"344",16
"345",11
"346",12
"347",17
"348",16
"349",14
"350",12
"351",17
"352",15
"353",14
"354",15
"355",15
"356",17
"357",12
"358",15
"359",15
"360",16
"361",15
"362",13
"363",15
"364",15
"365",11
"366",13
"367",10
"368",12
"369",14
"370",15
"371",9
"372",14
"373",14
"374",15
"375",12
"376",13
"377",10
"378",14
"379",16
"380",16
"381",15
"382",15
"383",14
"384",12
"385",12
"386",12
"387",13
"388",15
"389",18
"390",15
"391",14
"392",15
"393",12
"394",17
"395",16
"396",16
"397",14
"398",15
"399",17
"400",17
"401",13
"402",19
"403",15
"404",11
"405",17
"406",11
"407",18
"408",15
"409",15
"410",12
"411",13
"412",15
"413",14
"414",11
"415",8
"416",16
"417",16
"418",18
"419",16
"420",16
"421",12
"422",14
"423",13
"424",9
"425",13
"426",12
"427",11
"428",15
"429",14
"430",16
"431",14
"432",11
"433",15
"434",15
"435",13
"436",14
"437",12
"438",14
"439",18
"440",13
"441",12
"442",14
"443",11
"444",13
"445",15
"446",15
"447",12
"448",15
"449",12
"450",15
"451",14
"452",17
"453",14
"454",13
"455",14
"456",14
"457",15
"458",13
"459",13
"460",15
"461",15
"462",17
"463",14
"464",16
"465",13
"466",12
"467",15
"468",12
"469",16
"470",11
"471",9
"472",12
"473",11
"474",15
"475",14
"476",11
"477",11
"478",17
"479",16
"480",12
"481",12
"482",13
"483",12
"484",17
"485",18
"486",16
"487",15
"488",17
"489",17
"490",14
"491",13
"492",11
"493",15
"494",12
"495",16
"496",15
"497",12
"498",10
"499",13
"500",12
"501",16
"502",13
"503",16
"504",14
"505",18
"506",13
"507",17
"508",10
"509",13
"510",14
"511",18
"512",11
"513",17
"514",16
"515",15
"516",12
"517",10
"518",16
"519",16
"520",13
"521",15
"522",14
"523",14
"524",14
"525",15
"526",9
"527",8
"528",14
"529",13
"530",14
"531",17
"532",11
"533",18
"534",11
"535",15
"536",15
"537",14
"538",13
"539",15
"540",16
"541",10
"542",12
"543",13
"544",17
"545",16
"546",12
"547",13
"548",13
"549",14
"550",12
"551",9
"552",12
"553",10
"554",12
"555",13
"556",16
"557",13
"558",15
"559",11
"560",12
"561",15
"562",18
"563",11
"564",9
"565",17
"566",15
"567",12
"568",14
"569",16
"570",12
"571",14
"572",14
"573",13
"574",14
"575",13
"576",14
"577",16
"578",12
"579",12
"580",14
"581",14
"582",11
"583",14
"584",12
"585",13
"586",14
"587",14
"588",15
"589",13
"590",13
"591",13
"592",15
"593",15
"594",13
"595",14
"596",14
"597",13
"598",14
"599",15
"600",14
"601",12
"602",18
"603",17
"604",15
"605",14
"606",16
"607",17
"608",15
"609",16
"610",11
"611",14
"612",14
"613",17
"614",16
"615",12
"616",17
"617",12
"618",16
"619",16
"620",13
"621",16
"622",15
"623",16
"624",14
"625",12
"626",16
"627",13
"628",16
"629",13
"630",11
"631",18
"632",13
"633",16
"634",12
"635",17
"636",13
"637",12
"638",14
"639",13
"640",12
"641",11
"642",13
"643",16
"644",17
"645",13
"646",12
"647",12
"648",10
"649",12
"650",14
"651",12
"652",14
"653",15
"654",17
"655",16
"656",13
"657",15
"658",15
"659",16
"660",11
"661",14
"662",15
"663",14
"664",15
"665",15
"666",12
"667",12
"668",14
"669",16
"670",15
"671",16
"672",17
"673",12
"674",15
"675",16
"676",9
"677",12
"678",15
"679",13
"680",10
"681",10
"682",18
"683",14
"684",16
"685",13
"686",12
"687",18
"688",12
"689",16
"690",13
"691",14
"692",12
"693",15
"694",14
"695",16
"696",17
"697",18
"698",11
"699",12
"700",16
"701",12
"702",15
"703",15
"704",11
"705",19
"706",13
"707",12
"708",16
"709",13
"710",13
"711",14
"712",11
"713",17
"714",12
"715",17
"716",16
"717",18
"718",13
"719",13
"720",17
"721",16
"722",15
"723",16
"724",14
"725",17
"726",12
"727",15
"728",13
"729",14
"730",17
"731",11
"732",18
"733",12
"734",13
"735",14
"736",11
"737",10
"738",14
"739",17
"740",12
"741",10
"742",15
"743",13
"744",16
"745",15
"746",12
"747",14
"748",16
"749",13
"750",12
"751",20
"752",15
"753",12
"754",12
"755",16
"756",14
"757",7
"758",15
"759",16
"760",16
"761",12
"762",15
"763",16
"764",14
"765",15
"766",12
"767",12
"768",12
"769",16
"770",12
"771",15
"772",16
"773",15
"774",13
"775",19
"776",14
"777",15
"778",13
"779",13
"780",16
"781",17
"782",13
"783",11
"784",15
"785",14
"786",13
"787",16
"788",17
"789",18
"790",15
"791",13
"792",14
"793",13
"794",14
"795",12
"796",12
"797",17
"798",13
"799",15
